Date/Time,THERMAL ZONE: SPACE 201:Zone Air Temperature [C](Hourly),THERMAL ZONE: SPACE 201 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](Hourly),THERMAL ZONE: SPACE 305 PTHP:Zone Packaged Terminal Heat Pump Total Heating Energy [J](Hourly),THERMAL ZONE: SPACE 305 PTHP:Zone Packaged Terminal Heat Pump Total Cooling Energy [J](Hourly) 
 07/21  01:00:00,25.9997597989707,-3.1531323236371899,0.0,880349.6986828463 
 07/21  02:00:00,25.999831091779205,-3.16337827296755,0.0,847894.3694907032 
 07/21  03:00:00,25.999879999080617,-3.171319879908643,0.0,820759.3447798303 
 07/21  04:00:00,25.999910605107386,-3.177786352471196,0.0,797385.8229435247 
 07/21  05:00:00,25.9999321167293,-3.1833754471795658,0.0,775176.0954564292 
 07/21  06:00:00,25.999961231675319,-3.1882281029690584,0.0,749831.9851452983 
 07/21  07:00:00,25.999996608533754,-3.8915281713503737,0.0,719735.186787208 
 07/21  08:00:00,25.99968176232984,-3.868572924372724,0.0,1124648.681591307 
 07/21  09:00:00,25.996907821812007,-3.810408713868879,0.0,3786688.90626985 
 07/21  10:00:00,26.581133318453199,-3.6599654839179776,0.0,6869532.416225763 
 07/21  11:00:00,26.9846276506532,-3.54693492678213,0.0,6972647.181090426 
 07/21  12:00:00,27.286078222613147,-3.4769453827996097,0.0,6913280.129688373 
 07/21  13:00:00,26.963700984670515,-3.5137531746691179,0.0,6568453.857286557 
 07/21  14:00:00,27.019393177468243,-3.520270263096197,0.0,6329358.501249877 
 07/21  15:00:00,27.628724971505368,-3.4102154818440817,0.0,6660071.09106769 
 07/21  16:00:00,27.675094187776624,-3.364725104877666,0.0,6920075.557143219 
 07/21  17:00:00,27.552294494964248,-3.3803314005015507,0.0,7013252.63152241 
 07/21  18:00:00,27.37778524529944,-3.4072756455386767,0.0,7108301.437785871 
 07/21  19:00:00,26.047499555892516,-3.581236413844089,0.0,4159099.534393014 
 07/21  20:00:00,25.997020851879687,-3.6914231181684129,0.0,3389860.7600427914 
 07/21  21:00:00,25.998585621007594,-3.725503374182989,0.0,1360420.953797548 
 07/21  22:00:00,25.999173188280339,-3.7775628626258088,0.0,1133036.380019836 
 07/21  23:00:00,25.999475896678886,-3.8088979440286687,0.0,1018493.2913272545 
 07/21  24:00:00,25.99966029267679,-3.8294405776902269,0.0,948495.5126706088 
 01/01  01:00:00,18.000204374414087,-6.117342882771368,1713362.935856,0.0 
 01/01  02:00:00,18.00007982949786,-6.120569691545022,1741024.2269921322,0.0 
 01/01  03:00:00,18.000055869453,-6.122203632828902,1745192.7452732046,0.0 
 01/01  04:00:00,18.000074533662688,-6.124033100770134,1744020.478677743,0.0 
 01/01  05:00:00,18.000128261337779,-6.127222541997593,1738571.769415282,0.0 
 01/01  06:00:00,18.000164600743305,-6.13408813543693,1678459.1032350776,0.0 
 01/01  07:00:00,18.000124005631738,-6.540460197901386,1725346.1458873507,0.0 
 01/01  08:00:00,18.000079908860234,-6.5496195102446,1785408.53657442,0.0 
 01/01  09:00:00,18.000040220519649,-6.055566277983705,1844602.5057925424,0.0 
 01/01  10:00:00,18.00000896727436,-6.058376070951347,1908108.118317157,0.0 
 01/01  11:00:00,18.000005583557465,-6.059284514583361,1950622.3910663019,0.0 
 01/01  12:00:00,18.000002281467606,-6.059934573940121,1971958.9892349309,0.0 
 01/01  13:00:00,18.000000671139618,-6.060692315103189,2014122.689902366,0.0 
 01/01  14:00:00,18.000000556278498,-6.059445863102577,2053895.681819771,0.0 
 01/01  15:00:00,18.000000448322486,-6.0558545100804939,2078405.0830093935,0.0 
 01/01  16:00:00,18.000000349285434,-6.049770140539853,2090092.5041120237,0.0 
 01/01  17:00:00,18.000000272734345,-6.0411164631353639,2086430.5263827069,0.0 
 01/01  18:00:00,18.000000225072815,-6.030321835172267,2061300.9719040434,0.0 
 01/01  19:00:00,18.00000019956853,-6.512235818040788,2012146.4769093169,0.0 
 01/01  20:00:00,18.00000020324085,-6.499619162271979,1922531.679834722,0.0 
 01/01  21:00:00,18.000051801901319,-6.492495792670577,1809321.9337920687,0.0 
 01/01  22:00:00,18.000282243828115,-6.492698636995713,1724075.3684991103,0.0 
 01/01  23:00:00,18.00037660265329,-6.498077436272879,1685837.310073526,0.0 
 01/01  24:00:00,18.000369578846248,-6.505502723644263,1676639.422449878,0.0 
 01/02  01:00:00,18.000337594135897,-6.512518781199589,1676911.0190840795,0.0 
 01/02  02:00:00,18.000276767936457,-6.519599395227611,1690804.596565432,0.0 
 01/02  03:00:00,18.00020108166856,-6.526058504288133,1713659.8780741953,0.0 
 01/02  04:00:00,18.00014218495797,-6.531120599809078,1735906.686624043,0.0 
 01/02  05:00:00,18.000102763352179,-6.535239598114888,1757941.2516635787,0.0 
 01/02  06:00:00,18.00007653684982,-6.5388247021668539,1781739.5437746617,0.0 
 01/02  07:00:00,18.00006577823967,-6.642533874839285,1805348.7509789877,0.0 
 01/02  08:00:00,18.000050766314627,-6.645862451446458,1834400.9225873938,0.0 
 01/02  09:00:00,18.000004794898737,-6.131446116138409,1884250.3081681105,0.0 
 01/02  10:00:00,18.000000531842756,-6.13163642731811,1938270.9160184756,0.0 
 01/02  11:00:00,18.000000473655054,-6.130252296466257,1962128.3226941918,0.0 
 01/02  12:00:00,18.000000431773228,-6.129245870615691,1980766.4468906986,0.0 
 01/02  13:00:00,18.000000398598499,-6.128331536078563,1997659.6113667202,0.0 
 01/02  14:00:00,18.000000361654533,-6.127204166641806,2010818.1376378206,0.0 
 01/02  15:00:00,18.000000314124724,-6.124908808340959,2026185.505951989,0.0 
 01/02  16:00:00,18.000000270327246,-6.120267508514339,2029306.0663771872,0.0 
 01/02  17:00:00,18.000000256837259,-6.113792832797721,1982448.8365857518,0.0 
 01/02  18:00:00,18.00000027221353,-6.108440630686182,1906739.2560850925,0.0 
 01/02  19:00:00,18.00002244316843,-6.617426171779105,1838836.5275166368,0.0 
 01/02  20:00:00,18.000091810498433,-6.615550810881783,1782896.0035736878,0.0 
 01/02  21:00:00,18.000089673974885,-6.615215961717681,1753246.5388908494,0.0 
 01/02  22:00:00,18.000020542162497,-6.614762665225786,1750556.32654056,0.0 
 01/02  23:00:00,18.000000374394714,-6.6132567837993119,1744481.7344684306,0.0 
 01/02  24:00:00,18.000042010363705,-6.612334546754834,1720219.732069867,0.0 
 01/03  01:00:00,18.000112369391954,-6.61418278746419,1702860.3673829747,0.0 
 01/03  02:00:00,18.00020382609882,-6.618400631671793,1682869.9559049803,0.0 
 01/03  03:00:00,18.000244508688103,-6.626091290785432,1636267.7346105383,0.0 
 01/03  04:00:00,18.00015901155979,-6.6393440767882849,1676016.0335051316,0.0 
 01/03  05:00:00,18.00008267166089,-6.648990093016295,1751774.6804842982,0.0 
 01/03  06:00:00,18.000040766729069,-6.65464136018089,1803101.1144507533,0.0 
 01/03  07:00:00,18.000007557106696,-6.5600719864812409,1871924.99819499,0.0 
 01/03  08:00:00,18.000003603858528,-6.560556570974334,1896342.1716968846,0.0 
 01/03  09:00:00,18.00000070530631,-6.060522210611775,1927907.5815513323,0.0 
 01/03  10:00:00,18.000000661128749,-6.061290319761894,1961750.719416483,0.0 
 01/03  11:00:00,18.000000627777678,-6.06225558322702,1996768.7296538228,0.0 
 01/03  12:00:00,18.00000059697146,-6.063172830822168,2028759.3147209753,0.0 
 01/03  13:00:00,18.00000057552037,-6.064347468144966,2059172.082287221,0.0 
 01/03  14:00:00,18.00000055991254,-6.0655501523107608,2089631.8981786383,0.0 
 01/03  15:00:00,18.00000055106338,-6.066595196585293,2119549.009924542,0.0 
 01/03  16:00:00,18.000000546603429,-6.067247450981242,2146080.8119611896,0.0 
 01/03  17:00:00,18.00000054123518,-6.067396786303871,2174422.9848756606,0.0 
 01/03  18:00:00,18.00000054187324,-6.066693375084839,2195115.726429116,0.0 
 01/03  19:00:00,18.0000005399509,-6.56863903831417,2211904.7079965656,0.0 
 01/03  20:00:00,18.00000054585242,-6.566545210814375,2224750.320621228,0.0 
 01/03  21:00:00,18.000000554683717,-6.564092154176099,2230889.4066048988,0.0 
 01/03  22:00:00,18.000000565405565,-6.561828280338891,2231671.1235763805,0.0 
 01/03  23:00:00,18.000000581731827,-6.560197101600308,2233582.0356460309,0.0 
 01/03  24:00:00,18.00000059853895,-6.559245905645302,2231295.657255293,0.0 
 01/04  01:00:00,18.0000006159179,-6.559292754443327,2237573.328683519,0.0 
 01/04  02:00:00,18.00000193529501,-6.559609331314313,2241841.4476923027,0.0 
 01/04  03:00:00,18.000001395071654,-6.560447421968573,2251464.993861404,0.0 
 01/04  04:00:00,18.000000671452125,-6.56114080243361,2264767.5097526337,0.0 
 01/04  05:00:00,18.000000682273407,-6.56146315499452,2280671.6448349345,0.0 
 01/04  06:00:00,18.00000069574725,-6.561226636619845,2291244.614766402,0.0 
 01/04  07:00:00,18.000000707154926,-6.69060286797308,2296554.2246010906,0.0 
 01/04  08:00:00,18.000025351664744,-6.689046825840109,2292770.043131477,0.0 
 01/04  09:00:00,18.00020570027124,-6.1524262733384129,2201787.489721359,0.0 
 01/04  10:00:00,18.000420400358128,-6.134927863030431,2047052.186765039,0.0 
 01/04  11:00:00,18.000510614922815,-6.1289230516009989,1959497.1275361849,0.0 
 01/04  12:00:00,18.000489875254016,-6.129861761454269,1899592.306192491,0.0 
 01/04  13:00:00,18.000475784393399,-6.131670924810486,1864487.1970698722,0.0 
 01/04  14:00:00,18.00041167511276,-6.132270474026171,1779290.4805511824,0.0 
 01/04  15:00:00,18.00029307239061,-6.126821450002751,1573913.9608665556,0.0 
 01/04  16:00:00,18.00022501255278,-6.1163070272052659,1406307.6701745168,0.0 
 01/04  17:00:00,18.000223712235579,-6.105611085569804,1319235.478709337,0.0 
 01/04  18:00:00,18.00024795589462,-6.0997071612376498,1322077.715327685,0.0 
 01/04  19:00:00,18.000403539081593,-6.61942227700368,1793686.1415495419,0.0 
 01/04  20:00:00,18.000275338618935,-6.631575587109194,1854735.6148963266,0.0 
 01/04  21:00:00,18.00025545963239,-6.640300576808351,1976421.288868179,0.0 
 01/04  22:00:00,18.000192513278809,-6.647064225870161,1992328.672037989,0.0 
 01/04  23:00:00,18.000147742111456,-6.652144526135963,2000157.714621881,0.0 
 01/04  24:00:00,18.00013124202829,-6.65646390881552,2002922.2260624644,0.0 
 01/05  01:00:00,18.00011854243464,-6.66114180458744,2009376.0881304334,0.0 
 01/05  02:00:00,18.000112620487447,-6.665458326347671,2016928.691164579,0.0 
 01/05  03:00:00,18.000127107099954,-6.6694765270083569,2021097.6841981516,0.0 
 01/05  04:00:00,18.000158499281075,-6.674091564667379,2022706.4079368665,0.0 
 01/05  05:00:00,18.000163743730398,-6.679452704120102,2033852.332746211,0.0 
 01/05  06:00:00,18.000150896394165,-6.684743778432178,2049295.1152525992,0.0 
 01/05  07:00:00,18.00016311307029,-6.70151868014258,2055594.8012485116,0.0 
 01/05  08:00:00,18.000155615064828,-6.705609251608195,2068024.3101152708,0.0 
 01/05  09:00:00,18.00022608047548,-6.170576187564528,2001307.6878123205,0.0 
 01/05  10:00:00,18.000365827916015,-6.153168676472762,1859755.735903033,0.0 
 01/05  11:00:00,18.000422808798154,-6.143490093461697,1767403.1208981616,0.0 
 01/05  12:00:00,18.00041603314968,-6.139636410552001,1705122.821074844,0.0 
 01/05  13:00:00,18.000390316604827,-6.1376856593836399,1685324.4984095656,0.0 
 01/05  14:00:00,18.000364328463769,-6.133695671068737,1622324.6326970603,0.0 
 01/05  15:00:00,18.000320458807587,-6.128088031252454,1486428.6128829404,0.0 
 01/05  16:00:00,18.000295299872133,-6.122872154275793,1392908.6406307175,0.0 
 01/05  17:00:00,18.000262731735558,-6.118221184507822,1299784.2172998016,0.0 
 01/05  18:00:00,18.00023737241468,-6.113766336965412,1214866.3923305467,0.0 
 01/05  19:00:00,18.00037604241997,-6.636178715206166,1615213.7506307597,0.0 
 01/05  20:00:00,18.000259068435406,-6.6488111628166,1653063.6051959994,0.0 
 01/05  21:00:00,18.000268000414104,-6.6581407667898448,1823014.1072495282,0.0 
 01/05  22:00:00,18.000234735208897,-6.665734956749794,1838477.4136019159,0.0 
 01/05  23:00:00,18.00018663474883,-6.6722609716592589,1855243.4793023328,0.0 
 01/05  24:00:00,18.00009249419246,-6.67733112155648,1885009.6610040433,0.0 
 01/06  01:00:00,18.000037917940664,-6.679743518663937,1901545.7549620309,0.0 
 01/06  02:00:00,18.000004677776159,-6.681280845307843,1919829.122710657,0.0 
 01/06  03:00:00,18.00000050400966,-6.681763805384933,1940033.5751149147,0.0 
 01/06  04:00:00,18.00000052169765,-6.681292797796748,1956031.0173287034,0.0 
 01/06  05:00:00,18.000000533173219,-6.6803104720120809,1969006.4468129264,0.0 
 01/06  06:00:00,18.00000053973045,-6.679206746102352,1981678.0907629335,0.0 
 01/06  07:00:00,18.000000546387267,-6.675461553511536,1983166.6499688707,0.0 
 01/06  08:00:00,18.00001928364397,-6.674073003344063,1977858.7533859835,0.0 
 01/06  09:00:00,18.00016690202854,-6.140554317702365,1857850.6212700508,0.0 
 01/06  10:00:00,18.000296985175067,-6.121296444375969,1579139.3157891159,0.0 
 01/06  11:00:00,18.000306226836533,-6.112368597696631,1388624.9358054926,0.0 
 01/06  12:00:00,18.00023890122276,-6.109705771394107,1224101.312794588,0.0 
 01/06  13:00:00,18.00020883249604,-6.1077219186504119,1152576.2966224689,0.0 
 01/06  14:00:00,18.00017886585361,-6.103995612077607,968324.1726610186,0.0 
 01/06  15:00:00,18.16498233510664,-6.073331418657605,540329.8417858727,0.0 
 01/06  16:00:00,18.432666101095728,-6.007200500073849,247168.88198212564,0.0 
 01/06  17:00:00,18.576527641373777,-5.953994353873495,99674.96584050241,0.0 
 01/06  18:00:00,18.582921022686006,-5.932512780268595,94755.7088616419,0.0 
 01/06  19:00:00,18.02565497283135,-6.500710029094563,1037122.9448728276,0.0 
 01/06  20:00:00,18.000147343973628,-6.53365573946671,1047548.3135900578,0.0 
 01/06  21:00:00,18.000231489523796,-6.538378713735088,1331693.077446539,0.0 
 01/06  22:00:00,18.00019873576672,-6.5403850267713159,1307762.413399797,0.0 
 01/06  23:00:00,18.00018949234453,-6.542530427514401,1285258.3753335728,0.0 
 01/06  24:00:00,18.00019070869901,-6.545659949715236,1270457.7750275373,0.0 
 01/07  01:00:00,18.000182978816637,-6.549935440979863,1268064.139214268,0.0 
 01/07  02:00:00,18.000187781418615,-6.554918293174478,1269472.6887834913,0.0 
 01/07  03:00:00,18.00020515119294,-6.560859213781818,1273576.561507518,0.0 
 01/07  04:00:00,18.000228595992014,-6.5681028645919119,1280584.7529265867,0.0 
 01/07  05:00:00,18.00025856545779,-6.576904399958572,1267607.5885654013,0.0 
 01/07  06:00:00,18.000230899970853,-6.592990624928375,1221501.0578135686,0.0 
 01/07  07:00:00,18.000159425065147,-6.4057222640992219,1300497.3297963916,0.0 
 01/07  08:00:00,18.000098376155063,-6.420351236027595,1379800.9566435682,0.0 
 01/07  09:00:00,18.000060669049046,-5.954081172034251,1442677.5120118934,0.0 
 01/07  10:00:00,18.00004652482324,-5.9605714137827479,1492942.6085384419,0.0 
 01/07  11:00:00,18.00003429323525,-5.966166196198144,1548664.841549914,0.0 
 01/07  12:00:00,18.000023904601905,-5.970503328876703,1599888.3494562095,0.0 
 01/07  13:00:00,18.00000188380099,-5.972877616576663,1647427.129060034,0.0 
 01/07  14:00:00,18.000000215628075,-5.972347261107745,1687269.5382060332,0.0 
 01/07  15:00:00,18.000000135872676,-5.968096852335653,1714699.4013018823,0.0 
 01/07  16:00:00,18.000000087835436,-5.959307590552242,1708140.6225309163,0.0 
 01/07  17:00:00,18.00000007201224,-5.947511283870694,1632790.258167785,0.0 
 01/07  18:00:00,18.000000068547707,-5.9361682417665559,1534515.934783026,0.0 
 01/07  19:00:00,18.000000067093727,-6.396496527555385,1444274.6758050835,0.0 
 01/07  20:00:00,18.000000066990496,-6.385069192002415,1367126.2310504819,0.0 
 01/07  21:00:00,18.00000006842866,-6.375200125121119,1303047.7287943073,0.0 
 01/07  22:00:00,18.000000071386407,-6.3674072551381519,1253672.9145950759,0.0 
 01/07  23:00:00,18.00000007525766,-6.361793405155132,1217908.0871279203,0.0 
 01/07  24:00:00,18.000001384674296,-6.358375843634146,1194521.8738916745,0.0 
 01/08  01:00:00,18.000002971506978,-6.356873075496732,1189721.5506624026,0.0 
 01/08  02:00:00,18.000004438027096,-6.356507899676718,1195428.9180324928,0.0 
 01/08  03:00:00,18.000010659215396,-6.3571067524709019,1206548.864312762,0.0 
 01/08  04:00:00,18.000017025746918,-6.358616381935112,1223946.255427014,0.0 
 01/08  05:00:00,18.000016429929109,-6.360876789578918,1249243.0418250764,0.0 
 01/08  06:00:00,18.000023216628266,-6.363633017477145,1274886.9572560292,0.0 
 01/08  07:00:00,18.00003395400474,-6.576079050896034,1302163.0036012503,0.0 
 01/08  08:00:00,18.00004083691557,-6.580169356817586,1333388.4974308375,0.0 
 01/08  09:00:00,18.000040078566216,-6.080297447435341,1369571.4935559296,0.0 
 01/08  10:00:00,18.000032863154144,-6.084036269413825,1408935.8604355753,0.0 
 01/08  11:00:00,18.000011117916278,-6.087637033560024,1453279.1844962417,0.0 
 01/08  12:00:00,18.00000014812244,-6.090754432704759,1491150.467603643,0.0 
 01/08  13:00:00,18.00000360595592,-6.093481752151589,1518575.7187331557,0.0 
 01/08  14:00:00,18.000000857692119,-6.0956239619977599,1541085.9518136173,0.0 
 01/08  15:00:00,18.00000010811804,-6.09660374440076,1553356.6860584156,0.0 
 01/08  16:00:00,18.000000097170884,-6.0959176842195,1549632.2075114458,0.0 
 01/08  17:00:00,18.00000008886104,-6.093388488773587,1525897.2557711877,0.0 
 01/08  18:00:00,18.00000008499624,-6.08939431119553,1487914.9496831508,0.0 
 01/08  19:00:00,18.000000086294077,-6.5900710108604179,1434513.7458192395,0.0 
 01/08  20:00:00,18.000000089162936,-6.58432637378839,1381447.0446659963,0.0 
 01/08  21:00:00,18.000000091327974,-6.579587005630386,1347602.0217614549,0.0 
 01/08  22:00:00,18.000000091260657,-6.575632958577001,1335531.420662337,0.0 
 01/08  23:00:00,18.00000009405056,-6.572134521059474,1323354.0829409837,0.0 
 01/08  24:00:00,18.00000010543548,-6.5698977086485839,1309274.2793323999,0.0 
 01/09  01:00:00,18.000002746540944,-6.569685791859873,1299356.7676481209,0.0 
 01/09  02:00:00,18.000020304965689,-6.571059497020671,1302980.0764743793,0.0 
 01/09  03:00:00,18.000026978993373,-6.573237030324719,1320401.6305116565,0.0 
 01/09  04:00:00,18.000020222050016,-6.5759804642528929,1347028.8438905553,0.0 
 01/09  05:00:00,18.000009210035655,-6.578917182118144,1377978.8991045652,0.0 
 01/09  06:00:00,18.00001306594396,-6.582028548432966,1405781.9497131408,0.0 
 01/09  07:00:00,18.00002513997672,-6.585653890462782,1433676.2666867793,0.0 
 01/09  08:00:00,18.00004727438689,-6.588035386070685,1456526.1584957888,0.0 
 01/09  09:00:00,18.000123583993813,-6.073827847777849,1384807.6169120055,0.0 
 01/09  10:00:00,18.00019339311162,-6.0561634651533799,1232529.1412764979,0.0 
 01/09  11:00:00,18.000195054558288,-6.0478078696701849,1140881.62497806,0.0 
 01/09  12:00:00,18.00016911546613,-6.045149330722059,1072250.6333950374,0.0 
 01/09  13:00:00,18.000161441589289,-6.045253966510427,1076233.12170602,0.0 
 01/09  14:00:00,18.000136440846956,-6.043861695192298,1027224.6016127192,0.0 
 01/09  15:00:00,18.00018343847721,-6.041723172845799,892989.6372711494,0.0 
 01/09  16:00:00,18.00010233940255,-6.039030939307961,838643.0519083217,0.0 
 01/09  17:00:00,18.00007133113138,-6.037384249913967,817284.3074216176,0.0 
 01/09  18:00:00,18.000065753374689,-6.036348674209983,812688.7520150165,0.0 
 01/09  19:00:00,18.000239230916838,-6.543563533298188,1284109.6698198785,0.0 
 01/09  20:00:00,18.00017229635078,-6.557987401527446,1340152.034357851,0.0 
 01/09  21:00:00,18.00020286122714,-6.568930653505325,1544577.603741773,0.0 
 01/09  22:00:00,18.000182569150778,-6.577436004873362,1579983.3052352528,0.0 
 01/09  23:00:00,18.000154241267585,-6.584929293481147,1611890.7552357899,0.0 
 01/09  24:00:00,18.000133835141317,-6.59160261477896,1638472.6874356825,0.0 
 01/10  01:00:00,18.00011208676843,-6.597897874506118,1664819.3443132928,0.0 
 01/10  02:00:00,18.000098155776028,-6.603551668646204,1687843.8869425562,0.0 
 01/10  03:00:00,18.000076363858388,-6.608730892372697,1713605.4302920716,0.0 
 01/10  04:00:00,18.00004642411608,-6.613219861680772,1741243.4953409907,0.0 
 01/10  05:00:00,18.00002300550349,-6.616997553568345,1766270.3075431339,0.0 
 01/10  06:00:00,18.00001636410376,-6.620244213205539,1785631.8373990847,0.0 
 01/10  07:00:00,18.000026651148404,-6.679532386845229,1800273.6600460709,0.0 
 01/10  08:00:00,18.000038143428318,-6.680981295398996,1778905.6572615556,0.0 
 01/10  09:00:00,18.00013825262178,-6.1478581533676339,1566097.4651560728,0.0 
 01/10  10:00:00,18.0002104610469,-6.130883305223223,1303465.4580869904,0.0 
 01/10  11:00:00,18.00023173883984,-6.126518085397446,1237081.352986397,0.0 
 01/10  12:00:00,18.000191993095389,-6.127725120519645,1161929.4345373747,0.0 
 01/10  13:00:00,18.000166275880586,-6.12817159623621,1131404.5483841575,0.0 
 01/10  14:00:00,18.000163583625285,-6.123712458975295,957846.1432746775,0.0 
 01/10  15:00:00,18.23480782333081,-6.0809829628718499,535644.9504922342,0.0 
 01/10  16:00:00,18.541764293462867,-6.002079600761818,217454.7919601439,0.0 
 01/10  17:00:00,18.685738036252308,-5.945279686716199,86423.11043103624,0.0 
 01/10  18:00:00,18.650896715825146,-5.936298604026842,130135.09892535853,0.0 
 01/10  19:00:00,18.037941741932788,-6.525537710307437,1018542.3079212799,0.0 
 01/10  20:00:00,18.000146174125047,-6.570842146058511,1058546.2700596865,0.0 
 01/10  21:00:00,18.000208230046366,-6.5804078856920429,1322401.2384014922,0.0 
 01/10  22:00:00,18.000137947784255,-6.584351906244947,1329411.648933403,0.0 
 01/10  23:00:00,18.000086640449699,-6.586994620216141,1332013.8148194045,0.0 
 01/10  24:00:00,18.000107679144489,-6.589603347670409,1316921.9442567549,0.0 
 01/11  01:00:00,18.000175017706849,-6.5945573687325169,1293949.9250816117,0.0 
 01/11  02:00:00,18.000236059591363,-6.601590628823998,1280452.9888082594,0.0 
 01/11  03:00:00,18.000240162790616,-6.609958117628815,1296076.1781200357,0.0 
 01/11  04:00:00,18.00020639090781,-6.618572000482811,1329951.2028882863,0.0 
 01/11  05:00:00,18.000193421390646,-6.626879888431032,1356964.7928955057,0.0 
 01/11  06:00:00,18.000195794407465,-6.635537841326735,1381680.0062722518,0.0 
 01/11  07:00:00,18.00018762924088,-6.545149298924158,1414477.0020551307,0.0 
 01/11  08:00:00,18.00014781718436,-6.55295737371815,1478967.9062002269,0.0 
 01/11  09:00:00,18.0001348692594,-6.0484385138959999,1463022.045755913,0.0 
 01/11  10:00:00,18.000181904872826,-6.028586880151692,1270270.7346610609,0.0 
 01/11  11:00:00,18.000180581908724,-6.015701038764392,1134912.8987120114,0.0 
 01/11  12:00:00,18.000163375134929,-6.009844797220251,1053626.387066612,0.0 
 01/11  13:00:00,18.000171672380739,-6.009501856134947,1070685.9924606346,0.0 
 01/11  14:00:00,18.000161726217205,-6.009099495479745,1050395.239547465,0.0 
 01/11  15:00:00,18.000134567024565,-6.007936785885028,947335.8649759598,0.0 
 01/11  16:00:00,18.00022812541465,-6.006227695028106,900331.2452644208,0.0 
 01/11  17:00:00,18.000174562879967,-6.0043830059078309,864678.3952933456,0.0 
 01/11  18:00:00,18.000133129048938,-6.001821675389327,834965.0934731093,0.0 
 01/11  19:00:00,18.000261122429224,-6.50020195951539,1274616.7137766912,0.0 
 01/11  20:00:00,18.000176289153726,-6.515326342432322,1319797.9164575074,0.0 
 01/11  21:00:00,18.00019431297414,-6.525625288410313,1536866.9383907766,0.0 
 01/11  22:00:00,18.000182126193889,-6.533578956887365,1566919.9165554206,0.0 
 01/11  23:00:00,18.00017821754851,-6.540887628301054,1590742.648184858,0.0 
 01/11  24:00:00,18.000185040121239,-6.54801057682386,1610933.2598529955,0.0 
 01/12  01:00:00,18.00019552616233,-6.555392303230071,1630544.4652132006,0.0 
 01/12  02:00:00,18.000194502708536,-6.562813174275438,1653675.9825957786,0.0 
 01/12  03:00:00,18.000178583800687,-6.569945510913416,1680261.9533191259,0.0 
 01/12  04:00:00,18.000140206698196,-6.576534361798891,1711996.1388648407,0.0 
 01/12  05:00:00,18.00008977540443,-6.582074656938739,1745002.0286875573,0.0 
 01/12  06:00:00,18.000036552563949,-6.586390517132137,1777080.5884287544,0.0 
 01/12  07:00:00,18.000002637245733,-6.667214374102371,1802951.5449333164,0.0 
 01/12  08:00:00,18.000000316814135,-6.667310411258435,1800971.203524549,0.0 
 01/12  09:00:00,18.0000700489992,-6.133080011668858,1636359.2234972537,0.0 
 01/12  10:00:00,18.000177733251407,-6.107343197425002,1345893.6759731333,0.0 
 01/12  11:00:00,18.0002211109604,-6.094887756746154,1237679.419629143,0.0 
 01/12  12:00:00,18.000201225804554,-6.092630295187841,1169921.7988862587,0.0 
 01/12  13:00:00,18.000228952806255,-6.093466011874657,1191449.0938224414,0.0 
