Date/Time,THERMAL ZONE: SPACE 201:Zone Air Temperature [C](Hourly),THERMAL ZONE: SPACE 201 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](Hourly),THERMAL ZONE: SPACE 305 PTHP:Zone Packaged Terminal Heat Pump Total Heating Energy [J](Hourly),THERMAL ZONE: SPACE 305 PTHP:Zone Packaged Terminal Heat Pump Total Cooling Energy [J](Hourly) 
 01/01  02:00:00,18.00008000393321,-6.120094929433094,1739605.7372708242,0.0 
 01/01  03:00:00,18.000056035728357,-6.121733681137236,1743818.095746315,0.0 
 01/01  04:00:00,18.00007459915783,-6.123570415372665,1742693.789957756,0.0 
 01/01  05:00:00,18.000128185576985,-6.126766552287553,1737293.85029713,0.0 
 01/01  06:00:00,18.000164497501623,-6.133637377605132,1677212.3465701675,0.0 
 01/01  07:00:00,18.000124005514043,-6.539992816150313,1724109.6976330309,0.0 
 01/01  08:00:00,18.00007995543942,-6.549168055237124,1784224.1579486558,0.0 
 01/01  09:00:00,18.00004028188823,-6.055217176385249,1843456.2521200255,0.0 
 01/01  10:00:00,18.000008998263526,-6.058040480238577,1906997.1663639798,0.0 
 01/01  11:00:00,18.000005588147805,-6.058961711197333,1949543.9687116047,0.0 
 01/01  12:00:00,18.00000227996111,-6.059622475970425,1970920.9735377483,0.0 
 01/01  13:00:00,18.000000669132786,-6.060390699523421,2013117.7850730119,0.0 
 01/01  14:00:00,18.000000554646538,-6.059157939822451,2052908.8232545718,0.0 
 01/01  15:00:00,18.000000447027369,-6.055581581991532,2077400.9570884929,0.0 
 01/01  16:00:00,18.00000034828309,-6.049511989825838,2089019.8251568056,0.0 
 01/01  17:00:00,18.00000027195213,-6.0408726044999849,2085240.894048355,0.0 
 01/01  18:00:00,18.00000022442259,-6.030089854657567,2059990.3637061946,0.0 
 01/01  19:00:00,18.000000198975596,-6.511950725072684,2010751.148453669,0.0 
 01/01  20:00:00,18.00000020259934,-6.499323021163733,1921112.99745927,0.0 
 01/01  21:00:00,18.000051400729693,-6.492164678228456,1807920.735711995,0.0 
 01/01  22:00:00,18.000281236648758,-6.492316492930757,1722684.1283999428,0.0 
 01/01  23:00:00,18.000375650000377,-6.497643889705148,1684435.9058925324,0.0 
 01/01  24:00:00,18.000368883197088,-6.505028751959435,1675228.2906376187,0.0 
 01/02  01:00:00,18.000337153136849,-6.512018303347237,1675505.5214379878,0.0 
 01/02  02:00:00,18.00027658945307,-6.519084944435966,1689412.104031866,0.0 
 01/02  03:00:00,18.00020112620177,-6.525541802178435,1712288.9380227649,0.0 
 01/02  04:00:00,18.000142345672058,-6.530610368277337,1734567.9524201109,0.0 
 01/02  05:00:00,18.000102958711009,-6.534740969335863,1756640.3675569446,0.0 
 01/02  06:00:00,18.000076724628614,-6.538340365755508,1780475.91026187,0.0 
 01/02  07:00:00,18.00006592559866,-6.642057986565629,1804118.4606906092,0.0 
 01/02  08:00:00,18.00005089571781,-6.645402022022888,1833197.7449075757,0.0 
 01/02  09:00:00,18.00000485454915,-6.13108926621647,1883064.4557191265,0.0 
 01/02  10:00:00,18.00000052998584,-6.131295854738663,1937107.2865843713,0.0 
 01/02  11:00:00,18.000000472046037,-6.129927822911125,1960992.3710845202,0.0 
 01/02  12:00:00,18.000000430355557,-6.128935507382123,1979672.5806011223,0.0 
 01/02  13:00:00,18.00000039733718,-6.128033801947635,1996600.1312065183,0.0 
 01/02  14:00:00,18.000000360551657,-6.126918979870997,2009774.2149772016,0.0 
 01/02  15:00:00,18.000000313199455,-6.12463776945365,2025121.046159608,0.0 
 01/02  16:00:00,18.000000269551128,-6.120010867837053,2028180.1016853392,0.0 
 01/02  17:00:00,18.0000002561123,-6.113547713141856,1981250.2018216593,0.0 
 01/02  18:00:00,18.000000271452728,-6.108200418684146,1905465.643683326,0.0 
 01/02  19:00:00,18.00002226257129,-6.617124905530268,1837488.5531843878,0.0 
 01/02  20:00:00,18.000091517698647,-6.615240099410038,1781490.3709880454,0.0 
 01/02  21:00:00,18.00008946658566,-6.614884776531646,1751795.0996622304,0.0 
 01/02  22:00:00,18.00002050119455,-6.614408418748115,1749073.929412739,0.0 
 01/02  23:00:00,18.000000373121126,-6.6128876364645639,1743016.7040233804,0.0 
 01/02  24:00:00,18.00004192047696,-6.611954982551507,1718810.833164185,0.0 
 01/03  01:00:00,18.00011217470242,-6.613791015390535,1701469.092688877,0.0 
 01/03  02:00:00,18.000203519555034,-6.618000376951109,1681515.4018832758,0.0 
 01/03  03:00:00,18.00024424324486,-6.625683443646024,1634948.5151943519,0.0 
 01/03  04:00:00,18.000158995110657,-6.638936237825564,1674694.7313384447,0.0 
 01/03  05:00:00,18.000082741837568,-6.648594374178514,1750478.1959502695,0.0 
 01/03  06:00:00,18.000040829635524,-6.6542602148563969,1801842.904303549,0.0 
 01/03  07:00:00,18.000007568032375,-6.55971025743719,1870689.7112974385,0.0 
 01/03  08:00:00,18.000003601655938,-6.560208770800576,1895155.416988675,0.0 
 01/03  09:00:00,18.000000703365669,-6.060251788860339,1926751.876726179,0.0 
 01/03  10:00:00,18.000000659373926,-6.061029109684401,1960630.1871666834,0.0 
 01/03  11:00:00,18.000000626174523,-6.06200287067002,1995680.829638837,0.0 
 01/03  12:00:00,18.000000595505865,-6.062928418299883,2027705.7889956092,0.0 
 01/03  13:00:00,18.00000057416504,-6.0641107133687239,2058152.0211972907,0.0 
 01/03  14:00:00,18.000000558648567,-6.065320848575772,2088644.230848454,0.0 
 01/03  15:00:00,18.000000549872174,-6.066373334046065,2118593.0195819365,0.0 
 01/03  16:00:00,18.000000545472177,-6.067033222732388,2145157.1908718326,0.0 
 01/03  17:00:00,18.000000540161659,-6.067190356153335,2173529.8678263125,0.0 
 01/03  18:00:00,18.000000540844579,-6.066495182047099,2194255.605889161,0.0 
 01/03  19:00:00,18.000000538968256,-6.568401852792433,2211076.7542758865,0.0 
 01/03  20:00:00,18.0000005449003,-6.56631733889249,2223953.3981405247,0.0 
 01/03  21:00:00,18.000000553755048,-6.563872848303419,2230124.809300225,0.0 
 01/03  22:00:00,18.00000056449547,-6.56161624213087,2230940.958236575,0.0 
 01/03  23:00:00,18.000000580831065,-6.55999107053156,2232886.19021233,0.0 
 01/03  24:00:00,18.00000059764646,-6.559045023690274,2230633.632929398,0.0 
 01/04  01:00:00,18.000000615033917,-6.559096458776948,2236939.2811789016,0.0 
 01/04  02:00:00,18.000001918528868,-6.559418081978301,2241234.7171964875,0.0 
 01/04  03:00:00,18.00000138030708,-6.560261420238567,2250883.8171357016,0.0 
 01/04  04:00:00,18.000000670603609,-6.560960608101804,2264211.8771734789,0.0 
 01/04  05:00:00,18.00000068144725,-6.5612891156201889,2280141.737168562,0.0 
 01/04  06:00:00,18.000000694940537,-6.561058889381779,2290741.4647409387,0.0 
 01/04  07:00:00,18.000000706368515,-6.690437706944301,2296078.917608445,0.0 
 01/04  08:00:00,18.000025324098027,-6.688886295169702,2292322.475457011,0.0 
 01/04  09:00:00,18.000205577175028,-6.152299152369843,2201368.9288849926,0.0 
 01/04  10:00:00,18.00042015541561,-6.134801315557529,2046659.8691405238,0.0 
 01/04  11:00:00,18.00051030566411,-6.128798537095741,1959124.5357164739,0.0 
 01/04  12:00:00,18.000489566377334,-6.129739797052232,1899235.6694198489,0.0 
 01/04  13:00:00,18.000475481479979,-6.131551846822629,1864148.2570775324,0.0 
 01/04  14:00:00,18.00041139416658,-6.13215530505656,1778973.1907817678,0.0 
 01/04  15:00:00,18.000292809474045,-6.126711771875205,1573622.3715063602,0.0 
 01/04  16:00:00,18.000224750329055,-6.116202254206885,1406040.0343382976,0.0 
 01/04  17:00:00,18.000223420530646,-6.105509334537332,1318988.8819856174,0.0 
 01/04  18:00:00,18.00024765800407,-6.09960761020418,1321848.8912798686,0.0 
 01/04  19:00:00,18.000403337516628,-6.619300638382121,1793467.6882152546,0.0 
 01/04  20:00:00,18.000275238816529,-6.631456947569986,1854528.210680849,0.0 
 01/04  21:00:00,18.000255404766013,-6.640184829898545,1976226.4969039988,0.0 
 01/04  22:00:00,18.00019250714084,-6.646950275170034,1992144.585644664,0.0 
 01/04  23:00:00,18.00014775929883,-6.652033363402796,1999983.4580642058,0.0 
 01/04  24:00:00,18.000131262097935,-6.65635625288656,2002754.9961382577,0.0 
 01/05  01:00:00,18.00011856317365,-6.661038193111577,2009213.3587321258,0.0 
 01/05  02:00:00,18.00011263865173,-6.665359251243111,2016770.2919158564,0.0 
 01/05  03:00:00,18.000127115702929,-6.669382041311832,2020944.4901793455,0.0 
 01/05  04:00:00,18.000158496192286,-6.674001498341906,2022559.517660172,0.0 
 01/05  05:00:00,18.000163743225526,-6.679366976291672,2033711.9509820333,0.0 
 01/05  06:00:00,18.00015090292926,-6.684662447568855,2049161.3978295543,0.0 
 01/05  07:00:00,18.000163115895775,-6.701441427718561,2055468.0639035216,0.0 
 01/05  08:00:00,18.000155617963086,-6.705535904772195,2067903.6571440655,0.0 
 01/05  09:00:00,18.000226047740946,-6.170520546643712,2001194.9331221092,0.0 
 01/05  10:00:00,18.000365739183406,-6.1531158302601709,1859651.7216120905,0.0 
 01/05  11:00:00,18.000422696433679,-6.143439641020177,1767305.5602019518,0.0 
 01/05  12:00:00,18.000415919625906,-6.139588224608068,1705029.370445584,0.0 
 01/05  13:00:00,18.000390213759905,-6.137639742918611,1685232.5236030652,0.0 
 01/05  14:00:00,18.00036422905102,-6.133651796964759,1622232.9078684927,0.0 
 01/05  15:00:00,18.000320353431588,-6.128045525663667,1486333.9497977677,0.0 
 01/05  16:00:00,18.000295188309364,-6.122830476297636,1392808.6831910203,0.0 
 01/05  17:00:00,18.000262618141027,-6.118180530491807,1299677.3832616865,0.0 
 01/05  18:00:00,18.00023725884672,-6.113727548045151,1214742.0294204369,0.0 
 01/05  19:00:00,18.0003759646148,-6.636132837461542,1615054.713424257,0.0 
 01/05  20:00:00,18.000259026721019,-6.648766755738571,1652866.7621966017,0.0 
 01/05  21:00:00,18.000267973669634,-6.658096253424919,1822787.9706683802,0.0 
 01/05  22:00:00,18.000234721238145,-6.665688853828931,1838233.6689586759,0.0 
 01/05  23:00:00,18.000186633032859,-6.672213158183967,1854993.456417274,0.0 
 01/05  24:00:00,18.000092511648167,-6.677282198253422,1884759.0361713928,0.0 
 01/06  01:00:00,18.000037940550283,-6.6796944647837439,1901300.2023905128,0.0 
 01/06  02:00:00,18.00000468549133,-6.681232291038669,1919589.611925202,0.0 
 01/06  03:00:00,18.000000503812776,-6.6817162713077009,1939800.8152805158,0.0 
 01/06  04:00:00,18.000000521497836,-6.6812463815544309,1955805.7439580044,0.0 
 01/06  05:00:00,18.000000532972117,-6.680264912575296,1968788.874949343,0.0 
 01/06  06:00:00,18.000000539527848,-6.679161462845915,1981468.345825143,0.0 
 01/06  07:00:00,18.00000054618241,-6.67541623656043,1982966.1623101717,0.0 
 01/06  08:00:00,18.000019273157855,-6.674027538147727,1977667.299103429,0.0 
 01/06  09:00:00,18.000166863157234,-6.140517481789053,1857669.3661488519,0.0 
 01/06  10:00:00,18.00029690544478,-6.121259445734162,1578968.5914996665,0.0 
 01/06  11:00:00,18.000306146279983,-6.11233928027336,1388446.234853149,0.0 
 01/06  12:00:00,18.000239002795838,-6.109729199825782,1223812.3177957938,0.0 
 01/06  13:00:00,18.000209403999678,-6.107869543441654,1152006.8841844013,0.0 
 01/06  14:00:00,18.000181036148946,-6.10430072405854,967373.1158897986,0.0 
 01/06  15:00:00,18.16188961999193,-6.0741985863571739,538920.6843485471,0.0 
 01/06  16:00:00,18.428680684403024,-6.0084035968677409,244912.4497109314,0.0 
 01/06  17:00:00,18.572582322972349,-5.955213463808292,96051.39405616159,0.0 
 01/06  18:00:00,18.579529213708687,-5.933585582278241,89647.76311438123,0.0 
 01/06  19:00:00,18.025388704243,-6.501359896642467,1030563.8841701134,0.0 
 01/06  20:00:00,18.000147766221138,-6.533986014373311,1039876.538336734,0.0 
 01/06  21:00:00,18.000231367742598,-6.5385084948592679,1323234.1260868766,0.0 
 01/06  22:00:00,18.000198312310205,-6.540307706899978,1298771.6984217915,0.0 
 01/06  23:00:00,18.000188888079369,-6.542264345330035,1275990.337081846,0.0 
 01/06  24:00:00,18.000190003681,-6.545236971235634,1261064.8259275023,0.0 
 01/07  01:00:00,18.000182291450498,-6.549388380533643,1258619.4128952549,0.0 
 01/07  02:00:00,18.000187104602575,-6.5542762206208569,1260078.293892848,0.0 
 01/07  03:00:00,18.000204460903455,-6.560143971018852,1264298.6462630758,0.0 
 01/07  04:00:00,18.00022789671988,-6.567330749713247,1271460.342384901,0.0 
 01/07  05:00:00,18.000257860420395,-6.57608737865016,1258698.9698291349,0.0 
 01/07  06:00:00,18.000230578082446,-6.592136499910324,1212684.7846928435,0.0 
 01/07  07:00:00,18.000159510477475,-6.4048919773630639,1291799.9395699374,0.0 
 01/07  08:00:00,18.00009859544348,-6.419548205244582,1371123.7391145454,0.0 
 01/07  09:00:00,18.000060842304096,-5.953460635157774,1434398.714968432,0.0 
 01/07  10:00:00,18.000046600673867,-5.95997096827302,1484929.6547078477,0.0 
 01/07  11:00:00,18.000034345284566,-5.9655846733016288,1540784.36190756,0.0 
 01/07  12:00:00,18.00002396522656,-5.9699732726246819,1592133.807411903,0.0 
 01/07  13:00:00,18.00000190196231,-5.972472781787907,1639516.0825158917,0.0 
 01/07  14:00:00,18.00000021498262,-5.972136877852539,1678839.44645242,0.0 
 01/07  15:00:00,18.000000135904924,-5.968090211885116,1705279.9132124165,0.0 
 01/07  16:00:00,18.000000088073106,-5.959441033993095,1697102.9927285813,0.0 
 01/07  17:00:00,18.000000072268415,-5.947689667841697,1619954.1047145529,0.0 
 01/07  18:00:00,18.000000068727798,-5.936307992100442,1519967.7502937017,0.0 
 01/07  19:00:00,18.000000067085318,-6.396530466179855,1428309.0588682076,0.0 
 01/07  20:00:00,18.000000066689475,-6.38488596338053,1350140.9056154823,0.0 
 01/07  21:00:00,18.000000067743,-6.374750953522114,1285449.4998834779,0.0 
 01/07  22:00:00,18.000000070273456,-6.366695482838836,1235761.6927066346,0.0 
 01/07  23:00:00,18.00000007372873,-6.360859028230123,1199912.9160502533,0.0 
 01/07  24:00:00,18.0000013281592,-6.357264665900547,1176593.0898113314,0.0 
 01/08  01:00:00,18.000002832809199,-6.355626817202361,1171846.748112253,0.0 
 01/08  02:00:00,18.000004295568798,-6.355165279154378,1177693.3631078795,0.0 
 01/08  03:00:00,18.00001044800427,-6.35569669189357,1189056.8357600778,0.0 
 01/08  04:00:00,18.00001675631331,-6.3571594251234,1206740.8360358473,0.0 
 01/08  05:00:00,18.00001621846623,-6.359390756408889,1232335.7397837719,0.0 
 01/08  06:00:00,18.00002295313774,-6.36213272111475,1258357.8020375185,0.0 
 01/08  07:00:00,18.000033610239354,-6.574523318994648,1286031.74528351,0.0 
 01/08  08:00:00,18.000040493414116,-6.578614415008648,1317642.6172853048,0.0 
 01/08  09:00:00,18.000039842837084,-6.079053930581093,1354192.2871994333,0.0 
 01/08  10:00:00,18.000032790460066,-6.082805841825684,1393930.206557628,0.0 
 01/08  11:00:00,18.000011275749598,-6.086427058901851,1438627.8557953465,0.0 
 01/08  12:00:00,18.00000014505541,-6.08957462128792,1476927.1032625074,0.0 
 01/08  13:00:00,18.000003815169668,-6.092344873983308,1504776.7488424397,0.0 
 01/08  14:00:00,18.00000092376626,-6.094547188837816,1527563.3003871649,0.0 
 01/08  15:00:00,18.000000106267895,-6.095595427038398,1539926.2208224666,0.0 
 01/08  16:00:00,18.00000009558188,-6.0949647549522949,1536017.8391136737,0.0 
 01/08  17:00:00,18.000000087400914,-6.0924607746527219,1511900.1812621356,0.0 
 01/08  18:00:00,18.000000083515194,-6.08845465562199,1473531.9456937186,0.0 
 01/08  19:00:00,18.000000084612024,-6.588824653901249,1419965.3113577145,0.0 
 01/08  20:00:00,18.0000000871531,-6.58294255742156,1366884.2723960654,0.0 
 01/08  21:00:00,18.000000088967157,-6.578044953879665,1333032.6655341753,0.0 
 01/08  22:00:00,18.000000088643217,-6.573958552025421,1320958.1428705506,0.0 
 01/08  23:00:00,18.000000091163839,-6.57037309296847,1308994.2606625627,0.0 
 01/08  24:00:00,18.000000102087989,-6.5680808604671629,1295297.0244144775,0.0 
 01/09  01:00:00,18.000002485009689,-6.56782710522965,1285786.1716920436,0.0 
 01/09  02:00:00,18.000019410637504,-6.56916514784556,1289721.4405146109,0.0 
 01/09  03:00:00,18.000026146605703,-6.571319088041331,1307388.5905704897,0.0 
 01/09  04:00:00,18.000019660016404,-6.5740553655543769,1334259.2785807104,0.0 
 01/09  05:00:00,18.000008926841656,-6.577002410838902,1365490.082676914,0.0 
 01/09  06:00:00,18.00001278493842,-6.580136714735803,1393648.3897356727,0.0 
 01/09  07:00:00,18.000024761968868,-6.583788676179085,1421905.1467561492,0.0 
 01/09  08:00:00,18.000046706772947,-6.58619790837409,1445147.3979609418,0.0 
 01/09  09:00:00,18.000121997809939,-6.072367087411991,1374004.3494001115,0.0 
 01/09  10:00:00,18.00019026193696,-6.05471502791291,1222417.7475201223,0.0 
 01/09  11:00:00,18.000191233215973,-6.046387750224064,1131238.0155603067,0.0 
 01/09  12:00:00,18.00016506853723,-6.043761454645183,1062960.4125411278,0.0 
 01/09  13:00:00,18.00015755579449,-6.043897443695279,1067173.1616418858,0.0 
 01/09  14:00:00,18.000132483928387,-6.0425374769796209,1018470.6973403553,0.0 
 01/09  15:00:00,18.000172002373245,-6.040432932342745,884562.6674610137,0.0 
 01/09  16:00:00,18.000090945714818,-6.037775433411126,830538.6089830754,0.0 
 01/09  17:00:00,18.00006012551165,-6.03615992651645,809488.9866553057,0.0 
 01/09  18:00:00,18.000054835223755,-6.035154541012127,805193.8278429775,0.0 
 01/09  19:00:00,18.000236339528209,-6.5421038765685799,1276665.6406940623,0.0 
 01/09  20:00:00,18.000170591178244,-6.55656004152445,1332788.2017892637,0.0 
 01/09  21:00:00,18.000201805946124,-6.567540549179896,1537386.8573619314,0.0 
 01/09  22:00:00,18.00018200943043,-6.57606808637441,1572971.9706312037,0.0 
 01/09  23:00:00,18.000154115022946,-6.583593133029383,1605079.4208478868,0.0 
 01/09  24:00:00,18.000133965585506,-6.590306752234896,1631884.9858806607,0.0 
 01/10  01:00:00,18.000112409059758,-6.596646420436506,1658452.5996736109,0.0 
 01/10  02:00:00,18.000098553290969,-6.602347652424593,1681709.9768175383,0.0 
 01/10  03:00:00,18.000076853280093,-6.6075747498754089,1707688.9172484189,0.0 
 01/10  04:00:00,18.000047006681048,-6.612113440363184,1735539.4680048782,0.0 
 01/10  05:00:00,18.000023598659067,-6.615940998231821,1760781.2599085584,0.0 
 01/10  06:00:00,18.000016858736957,-6.6192353295544958,1780357.8929073155,0.0 
 01/10  07:00:00,18.000026981152833,-6.678558986482799,1795207.1575700483,0.0 
 01/10  08:00:00,18.000038301891796,-6.680048162426359,1774031.5324481193,0.0 
 01/10  09:00:00,18.000137593483108,-6.147137480468339,1561514.073922689,0.0 
 01/10  10:00:00,18.00020875499279,-6.130183637017018,1299216.5294742608,0.0 
 01/10  11:00:00,18.00022969481692,-6.125842297981656,1233049.8397632016,0.0 
 01/10  12:00:00,18.00019003502239,-6.127089049738472,1158008.256383968,0.0 
 01/10  13:00:00,18.000164653430308,-6.127616137535533,1127428.2124495048,0.0 
 01/10  14:00:00,18.000160683931033,-6.123282404463173,953547.7610377128,0.0 
 01/10  15:00:00,18.23631737795218,-6.080475287338088,530662.522835993,0.0 
 01/10  16:00:00,18.542619952320576,-6.001748225591236,211539.7464667759,0.0 
 01/10  17:00:00,18.685951960676637,-5.945157536945616,79605.29145664534,0.0 
 01/10  18:00:00,18.650653078621798,-5.936328023548434,122630.58276278827,0.0 
 01/10  19:00:00,18.037865062708986,-6.52561347962332,1010313.6689053974,0.0 
 01/10  20:00:00,18.000146346297023,-6.570867238092433,1049777.1592856236,0.0 
 01/10  21:00:00,18.000208122231386,-6.580325662499431,1313262.4535396854,0.0 
 01/10  22:00:00,18.000137705619705,-6.584125540349036,1320039.2987012775,0.0 
 01/10  23:00:00,18.00008641367662,-6.586630245944886,1322609.2660337743,0.0 
 01/10  24:00:00,18.000107319777017,-6.589125883464347,1307715.6351508813,0.0 
 01/11  01:00:00,18.000174353411088,-6.593989036243193,1285029.8843901475,0.0 
 01/11  02:00:00,18.00023516182444,-6.600946857462982,1271765.447107781,0.0 
 01/11  03:00:00,18.000239386844034,-6.609252836180164,1287473.9149242209,0.0 
 01/11  04:00:00,18.000205942560667,-6.617824599570135,1321417.9410078265,0.0 
 01/11  05:00:00,18.000193154390244,-6.626108778958237,1348620.7869502847,0.0 
 01/11  06:00:00,18.000195614742457,-6.634754416679421,1373565.6898786347,0.0 
 01/11  07:00:00,18.000187582158618,-6.544372494182169,1406565.4235957356,0.0 
 01/11  08:00:00,18.00014799456956,-6.552192495359638,1471233.5620674967,0.0 
 01/11  09:00:00,18.000134751856938,-6.047854564848279,1455646.1786143999,0.0 
 01/11  10:00:00,18.00018096603739,-6.028035207107944,1263409.458029915,0.0 
 01/11  11:00:00,18.000179243243204,-6.0151642133236768,1128392.0304285917,0.0 
 01/11  12:00:00,18.00016183928691,-6.009315978149523,1047370.9901050837,0.0 
 01/11  13:00:00,18.00017012405222,-6.008977550835939,1064610.1309547744,0.0 
 01/11  14:00:00,18.000160155299456,-6.00858058392564,1044514.4698525821,0.0 
 01/11  15:00:00,18.00013249194555,-6.0074257096166578,941672.9435471655,0.0 
 01/11  16:00:00,18.000223641154549,-6.005725778995072,894880.1357265486,0.0 
 01/11  17:00:00,18.000170145137714,-6.003889835190208,859421.7340885574,0.0 
 01/11  18:00:00,18.000128795114394,-6.001338398719386,829898.3110885712,0.0 
 01/11  19:00:00,18.000259903983119,-6.499608762128261,1269599.6281675888,0.0 
 01/11  20:00:00,18.00017560170517,-6.514744247498964,1314802.8962408407,0.0 
 01/11  21:00:00,18.000193942099977,-6.525059079517487,1531969.1079722795,0.0 
 01/11  22:00:00,18.000181912691365,-6.533022463355867,1562149.5327354058,0.0 
 01/11  23:00:00,18.000178099991375,-6.540343195342942,1586121.235010718,0.0 
 01/11  24:00:00,18.000184965996657,-6.5474799151637319,1606470.0593110664,0.0 
 01/12  01:00:00,18.00019547829667,-6.554875911024233,1626233.85012775,0.0 
 01/12  02:00:00,18.000194506266288,-6.562311497223136,1649502.9795317897,0.0 
 01/12  03:00:00,18.000178661256454,-6.569460190996953,1676213.8568522155,0.0 
 01/12  04:00:00,18.000140385654864,-6.576067604901948,1708060.0288380236,0.0 
 01/12  05:00:00,18.000090042947237,-6.5816286195708539,1741179.364688054,0.0 
 01/12  06:00:00,18.000036875327195,-6.585966371292181,1773376.7741067764,0.0 
 01/12  07:00:00,18.000002748211477,-6.666807830526236,1799379.4383384302,0.0 
 01/12  08:00:00,18.000000315647826,-6.666925570554355,1797536.302931327,0.0 
 01/12  09:00:00,18.00006996162644,-6.1327861968932,1633113.7965081947,0.0 
 01/12  10:00:00,18.00017720920807,-6.107058871146069,1342886.8470655785,0.0 
 01/12  11:00:00,18.00022035132226,-6.094610787163041,1234850.2787049805,0.0 
 01/12  12:00:00,18.000200431770304,-6.09235922073293,1167208.7334157194,0.0 
 01/12  13:00:00,18.000228133476669,-6.0932004633677059,1188839.1400690755,0.0 
