Date/Time,3F-B-BED2:Zone Air Temperature [C](Hourly),3F-B-BED2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),3F-B-BED2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),3F-B-BED2 BEDROOM-B:Zone Thermal Comfort Fanger Model PMV [](Hourly) 
 01/01  01:00:00,18.000000000000033,908521.1301699928,0.0,-0.995655487830418 
 01/01  02:00:00,18.000000000000026,936405.4556326689,0.0,-0.9838976519199294 
 01/01  03:00:00,18.00000000000002,945131.4825628342,0.0,-0.9785146383903158 
 01/01  04:00:00,18.00000000000002,972498.1436051588,0.0,-0.9766894317075984 
 01/01  05:00:00,18.00000000000001,1025515.528911602,0.0,-0.9771177450792123 
 01/01  06:00:00,18.00000000000001,1084207.8644591463,0.0,-0.9787418489416521 
 01/01  07:00:00,17.99999999999997,1137411.243049845,0.0,-0.9814088345927519 
 01/01  08:00:00,18.000000000000047,1175384.596606128,0.0,-0.9837182008961057 
 01/01  09:00:00,15.580525281943471,0.0,0.0,-1.2675275693876045 
 01/01  10:00:00,14.943056681566399,0.0,0.0,-1.4996647585786117 
 01/01  11:00:00,14.95789510913614,0.0,0.0,-1.5310811650321572 
 01/01  12:00:00,14.998104325422672,0.0,0.0,-1.5369723820276227 
 01/01  13:00:00,16.60625791819867,985715.2805186096,0.0,-1.3698730231909842 
 01/01  14:00:00,18.00000000009359,1001778.0774077304,0.0,-1.0352288436250617 
 01/01  15:00:00,16.000446684287746,0.0,0.0,-1.232696211643994 
 01/01  16:00:00,15.524917912996477,0.0,0.0,-1.3938878186967845 
 01/01  17:00:00,15.66165844533118,0.0,0.0,-1.3890750002812587 
 01/01  18:00:00,15.784968029910625,0.0,0.0,-1.3639386181484306 
 01/01  19:00:00,15.839105760188252,0.0,0.0,-1.3447142570029385 
 01/01  20:00:00,15.809109385655468,0.0,0.0,-1.3392582149219424 
 01/01  21:00:00,15.677989437617024,0.0,0.0,-1.360974515546485 
 01/01  22:00:00,15.511890025733843,0.0,0.0,-1.4014745959852278 
 01/01  23:00:00,18.091506610434725,1131829.9874729606,0.0,-1.0855616053666409 
 01/01  24:00:00,18.000000000000026,809771.454205073,0.0,-1.003946831120243 
 01/02  01:00:00,18.0,908593.287586782,0.0,-0.9971490779122946 
 01/02  02:00:00,17.999999999999994,950053.7986305767,0.0,-0.993496009090495 
 01/02  03:00:00,18.000000000000015,973905.5408485869,0.0,-0.9922830271822747 
 01/02  04:00:00,18.000000000000008,992279.8830665248,0.0,-0.9911734461562073 
 01/02  05:00:00,17.999999999999994,1011826.0302658249,0.0,-0.9902883214916756 
 01/02  06:00:00,18.000000000000005,1034328.4241131963,0.0,-0.9896492754345534 
 01/02  07:00:00,18.000000000000033,1051200.3384197653,0.0,-0.9890837871769929 
 01/02  08:00:00,18.0,1059189.3512039153,0.0,-0.9892247439361905 
 01/02  09:00:00,15.782938179506664,0.0,0.0,-1.2480711377501695 
 01/02  10:00:00,15.170722731552138,0.0,0.0,-1.454513845450886 
 01/02  11:00:00,15.204160616571633,0.0,0.0,-1.48127192466996 
 01/02  12:00:00,15.243580517493902,0.0,0.0,-1.486114911238153 
 01/02  13:00:00,16.72565918769578,849274.5466815773,0.0,-1.3343528897681898 
 01/02  14:00:00,18.000000000139037,863461.6444024362,0.0,-1.0345611160459863 
 01/02  15:00:00,16.067307850560199,0.0,0.0,-1.2304637791688194 
 01/02  16:00:00,15.598372968645747,0.0,0.0,-1.3896860688309969 
 01/02  17:00:00,15.59042521542372,0.0,0.0,-1.4038004631921819 
 01/02  18:00:00,15.51877873062316,0.0,0.0,-1.419631472265458 
 01/02  19:00:00,15.4031827307589,0.0,0.0,-1.4447448368326104 
 01/02  20:00:00,15.301328470109146,0.0,0.0,-1.4675469858931063 
 01/02  21:00:00,15.228758486250074,0.0,0.0,-1.4856208848555286 
 01/02  22:00:00,15.197003920806902,0.0,0.0,-1.4941209484506438 
 01/02  23:00:00,18.091201736808839,1342035.8291585716,0.0,-1.112920992232537 
 01/02  24:00:00,17.999999999999984,933591.3667228934,0.0,-1.0049672547908484 
 01/03  01:00:00,17.999999999999984,1029910.2453738179,0.0,-0.9931937033906269 
 01/03  02:00:00,18.00000000000002,1094848.7630678795,0.0,-0.9887567881171947 
 01/03  03:00:00,18.000000000000019,1161805.2172992409,0.0,-0.9900667362112117 
 01/03  04:00:00,18.000000000000005,1206003.3093154275,0.0,-0.991654927859379 
 01/03  05:00:00,18.000000000000044,1225502.9718882796,0.0,-0.9928356052383492 
 01/03  06:00:00,18.000000000000019,1230212.1083640352,0.0,-0.9940394941281521 
 01/03  07:00:00,18.000000000000055,1213634.479573211,0.0,-0.9947186141159136 
 01/03  08:00:00,18.000000000000019,1189459.970593488,0.0,-0.9948289678791462 
 01/03  09:00:00,15.607266684569004,0.0,0.0,-1.2751625910469887 
 01/03  10:00:00,14.944778771193717,0.0,0.0,-1.5103499512073536 
 01/03  11:00:00,14.918451326002165,0.0,0.0,-1.5506984404869773 
 01/03  12:00:00,14.89609871261831,0.0,0.0,-1.5696609968975964 
 01/03  13:00:00,16.525992625077128,1103338.0242895019,0.0,-1.4095139251734346 
 01/03  14:00:00,18.00000000046541,1267007.8738449913,0.0,-1.058670241748912 
 01/03  15:00:00,15.616187821485552,0.0,0.0,-1.300665846959869 
 01/03  16:00:00,14.916977535764295,0.0,0.0,-1.5318891604280734 
 01/03  17:00:00,14.882362335605102,0.0,0.0,-1.5680152677001554 
 01/03  18:00:00,14.844912417552465,0.0,0.0,-1.58426901570342 
 01/03  19:00:00,14.83181418876638,0.0,0.0,-1.5891724107777208 
 01/03  20:00:00,14.824624230070535,0.0,0.0,-1.5884450389918604 
 01/03  21:00:00,14.813411616491179,0.0,0.0,-1.5878092645724014 
 01/03  22:00:00,14.802947304956165,0.0,0.0,-1.5868155133568743 
 01/03  23:00:00,18.09077497729386,1723983.8635603088,0.0,-1.151066044062634 
 01/03  24:00:00,18.000000000000008,1187190.0437126747,0.0,-1.0203976911861812 
 01/04  01:00:00,18.000000000000044,1208941.5851250883,0.0,-1.0048177105686858 
 01/04  02:00:00,17.999999999999984,1201162.5915159577,0.0,-0.9984506048208385 
 01/04  03:00:00,18.000000000000019,1198723.876907182,0.0,-0.996447082941787 
 01/04  04:00:00,18.000000000000044,1197991.8705901313,0.0,-0.9948754716025565 
 01/04  05:00:00,18.000000000000055,1192490.5320718736,0.0,-0.9931195796439468 
 01/04  06:00:00,17.999999999999998,1192553.4604415608,0.0,-0.9914724726059742 
 01/04  07:00:00,18.000000000000037,1193278.8841739828,0.0,-0.9901692133251588 
 01/04  08:00:00,18.000000000000008,1188400.156341515,0.0,-0.9895711844338435 
 01/04  09:00:00,15.5736219705096,0.0,0.0,-1.2710700646695468 
 01/04  10:00:00,14.8708119317224,0.0,0.0,-1.5120138393092673 
 01/04  11:00:00,14.840718646739198,0.0,0.0,-1.5534813452925896 
 01/04  12:00:00,14.82430507723739,0.0,0.0,-1.5754364412805882 
 01/04  13:00:00,16.50262317036638,1103894.863740753,0.0,-1.4125724368135926 
 01/04  14:00:00,18.000000000430679,1259232.1504707155,0.0,-1.0593179950487402 
 01/04  15:00:00,15.704843294716527,0.0,0.0,-1.2915320809603459 
 01/04  16:00:00,15.07109767905681,0.0,0.0,-1.5062727367624558 
 01/04  17:00:00,15.065415039351253,0.0,0.0,-1.529906557235553 
 01/04  18:00:00,15.010532515952285,0.0,0.0,-1.545451808793698 
 01/04  19:00:00,14.948835260394688,0.0,0.0,-1.5569774624621958 
 01/04  20:00:00,14.887318711158422,0.0,0.0,-1.5662206697619572 
 01/04  21:00:00,14.832649383065539,0.0,0.0,-1.5763820451782967 
 01/04  22:00:00,14.795126863964951,0.0,0.0,-1.5847811346579653 
 01/04  23:00:00,18.09250075797132,1728589.2179676507,0.0,-1.1499775947918945 
 01/04  24:00:00,18.000000000000026,1199013.6682185273,0.0,-1.0299856022747287 
 01/05  01:00:00,18.000000000000019,1206230.5783081935,0.0,-1.012127025840525 
 01/05  02:00:00,18.000000000000008,1184690.367991979,0.0,-1.0067879925491626 
 01/05  03:00:00,18.00000000000003,1178446.9109623305,0.0,-1.0064938002054345 
 01/05  04:00:00,18.000000000000019,1186546.0021917299,0.0,-1.008041007691454 
 01/05  05:00:00,18.000000000000033,1200123.7711749406,0.0,-1.010055389851039 
 01/05  06:00:00,18.0,1215987.9013188976,0.0,-1.0114227511334606 
 01/05  07:00:00,18.00000000000002,1233073.4118101022,0.0,-1.012590999003802 
 01/05  08:00:00,18.000000000000005,1244686.831414294,0.0,-1.014196869900667 
 01/05  09:00:00,15.542391833328282,0.0,0.0,-1.3009752645203945 
 01/05  10:00:00,14.832265116748319,0.0,0.0,-1.5475463894296804 
 01/05  11:00:00,14.807751204662905,0.0,0.0,-1.587198042642462 
 01/05  12:00:00,14.791023785966639,0.0,0.0,-1.6044602335811862 
 01/05  13:00:00,16.48184849851997,1143383.3240010406,0.0,-1.4362188029366332 
 01/05  14:00:00,18.000000000592235,1323698.2382181988,0.0,-1.0705854032377758 
 01/05  15:00:00,15.618177088404428,0.0,0.0,-1.3082220526462927 
 01/05  16:00:00,14.923454703595774,0.0,0.0,-1.5392824804200478 
 01/05  17:00:00,14.915945270863011,0.0,0.0,-1.572002566478339 
 01/05  18:00:00,14.910852226083846,0.0,0.0,-1.5841208548531756 
 01/05  19:00:00,14.911876102669837,0.0,0.0,-1.5885731419436927 
 01/05  20:00:00,14.904318026916519,0.0,0.0,-1.5904049859076904 
 01/05  21:00:00,14.870171608220425,0.0,0.0,-1.5964872570635092 
 01/05  22:00:00,14.820230313097407,0.0,0.0,-1.6066198993678167 
 01/05  23:00:00,18.09387196385339,1768053.9118898689,0.0,-1.1738648513152828 
 01/05  24:00:00,18.00000000000007,1255815.4532560146,0.0,-1.0502505356661645 
 01/06  01:00:00,18.00000000000001,1280418.119380589,0.0,-1.0252046901785253 
 01/06  02:00:00,17.99999999999999,1276868.0618269065,0.0,-1.014493660561243 
 01/06  03:00:00,18.000000000000015,1267878.6397839583,0.0,-1.008574483091158 
 01/06  04:00:00,18.00000000000001,1262873.3277304215,0.0,-1.0045292091953926 
 01/06  05:00:00,17.999999999999994,1256427.880244923,0.0,-1.0011953917446564 
 01/06  06:00:00,18.000000000000044,1246035.3560746937,0.0,-0.9984482922005924 
 01/06  07:00:00,18.00000000000004,1239172.9862497249,0.0,-0.9967713182981405 
 01/06  08:00:00,18.0,1235853.7189943523,0.0,-0.9971481488726948 
 01/06  09:00:00,15.560241733853444,0.0,0.0,-1.2806813179084465 
 01/06  10:00:00,14.92493035532359,0.0,0.0,-1.5125742119907857 
 01/06  11:00:00,14.979932208628279,0.0,0.0,-1.5395470975157289 
 01/06  12:00:00,15.051476770893017,0.0,0.0,-1.5440848001136998 
 01/06  13:00:00,16.660179841821884,943842.3684874496,0.0,-1.3772382162950286 
 01/06  14:00:00,18.00000000146557,712707.7657131238,0.0,-1.037650177873824 
 01/06  15:00:00,16.264501579158595,0.0,0.0,-1.2282765927290374 
 01/06  16:00:00,15.810507186663772,0.0,0.0,-1.3809273621307652 
 01/06  17:00:00,15.838508471744098,0.0,0.0,-1.3835954748445838 
 01/06  18:00:00,15.869632746438436,0.0,0.0,-1.3702081972928182 
 01/06  19:00:00,15.725518967341849,0.0,0.0,-1.3903591239133233 
 01/06  20:00:00,15.579168749653903,0.0,0.0,-1.4148604300487247 
 01/06  21:00:00,15.464337427512107,0.0,0.0,-1.4332940327501079 
 01/06  22:00:00,15.36651730953627,0.0,0.0,-1.4500081623510489 
 01/06  23:00:00,18.0988994061653,1206348.7392459044,0.0,-1.098746261327635 
 01/06  24:00:00,18.000000000000019,849677.0885756009,0.0,-1.0041547676158603 
 01/07  01:00:00,17.999999999999987,925007.8072673568,0.0,-0.9926950195834635 
 01/07  02:00:00,18.000000000000037,962487.181802138,0.0,-0.9870313282483983 
 01/07  03:00:00,18.00000000000001,1016691.0859056971,0.0,-0.9861527919068854 
 01/07  04:00:00,18.00000000000005,1087196.1397844456,0.0,-0.9865089149967856 
 01/07  05:00:00,18.000000000000047,1172887.6120544412,0.0,-0.9878381475431709 
 01/07  06:00:00,18.000000000000019,1256332.867250341,0.0,-0.9897222210734609 
 01/07  07:00:00,17.99999999999999,1325465.084662836,0.0,-0.9916191947642843 
 01/07  08:00:00,18.00000000000005,1369281.917961651,0.0,-0.9933319598315026 
 01/07  09:00:00,15.380033841267406,0.0,0.0,-1.3012744502356782 
 01/07  10:00:00,14.705356641894023,0.0,0.0,-1.553811266804627 
 01/07  11:00:00,14.751640559186484,0.0,0.0,-1.5874102618545774 
 01/07  12:00:00,14.84788452395191,0.0,0.0,-1.5899446164340268 
 01/07  13:00:00,16.57383828068579,977664.5217429064,0.0,-1.4033709388009859 
 01/07  14:00:00,18.000000003877628,797857.9362374398,0.0,-1.048064809789835 
 01/07  15:00:00,16.316613129144839,0.0,0.0,-1.220114683691049 
 01/07  16:00:00,16.41376927771178,0.0,0.0,-1.2614086940175542 
 01/07  17:00:00,16.42409422532666,0.0,0.0,-1.2553793715594138 
 01/07  18:00:00,16.436913122136123,0.0,0.0,-1.2525906876499425 
 01/07  19:00:00,16.239389499766813,0.0,0.0,-1.2894888199903825 
 01/07  20:00:00,16.092788717376814,0.0,0.0,-1.3193363291972207 
 01/07  21:00:00,15.969460844302012,0.0,0.0,-1.3408870956078077 
 01/07  22:00:00,15.855994066928013,0.0,0.0,-1.3610566532858719 
 01/07  23:00:00,18.103405084829487,840661.858343224,0.0,-1.0738545586723465 
 01/07  24:00:00,18.000000000000015,523227.4489337974,0.0,-1.0064205441617314 
 01/08  01:00:00,17.99999999999997,629113.0449738737,0.0,-0.9986024121553844 
 01/08  02:00:00,18.000000000000019,671544.4720466342,0.0,-0.9906479861213212 
 01/08  03:00:00,17.999999999999994,710736.0928248722,0.0,-0.9864090023831222 
 01/08  04:00:00,17.999999999999998,750846.3591304446,0.0,-0.9836271498670697 
 01/08  05:00:00,18.000000000000019,788042.5445625221,0.0,-0.9815810881411422 
 01/08  06:00:00,18.00000000000001,821599.7982677638,0.0,-0.9796597313241655 
 01/08  07:00:00,18.000000000000044,845758.9360253216,0.0,-0.9790612550081752 
 01/08  08:00:00,18.000000000000005,862032.6210561226,0.0,-0.9793673960303603 
 01/08  09:00:00,15.964084472551683,0.0,0.0,-1.2158173791271978 
 01/08  10:00:00,15.377942494046792,0.0,0.0,-1.408096153113138 
 01/08  11:00:00,15.433835623291094,0.0,0.0,-1.4321187360241803 
 01/08  12:00:00,15.506553507601268,0.0,0.0,-1.4317867347950904 
 01/08  13:00:00,16.8835112531856,707797.7701923621,0.0,-1.2860162094201476 
 01/08  14:00:00,18.000000040356594,513751.1830642947,0.0,-1.0217220101565364 
 01/08  15:00:00,16.465719241896147,0.0,0.0,-1.1759767167056479 
 01/08  16:00:00,16.161597378638726,0.0,0.0,-1.2863881888780402 
 01/08  17:00:00,16.267058209446039,0.0,0.0,-1.2763142021388388 
 01/08  18:00:00,16.157132048047776,0.0,0.0,-1.3009915426595627 
 01/08  19:00:00,16.039687295479494,0.0,0.0,-1.3228672575443195 
 01/08  20:00:00,15.945705641118947,0.0,0.0,-1.3395617155179583 
 01/08  21:00:00,15.869258496634709,0.0,0.0,-1.3536595474911162 
 01/08  22:00:00,15.820880860294226,0.0,0.0,-1.3614957780588387 
 01/08  23:00:00,18.096013504004465,827565.366180182,0.0,-1.0636058654976406 
 01/08  24:00:00,18.0,497769.3908476143,0.0,-0.9916147125583886 
 01/09  01:00:00,17.999999999999987,616280.2380394109,0.0,-0.9828258277142203 
 01/09  02:00:00,17.999999999999998,678538.4143761372,0.0,-0.9766188392842484 
 01/09  03:00:00,17.999999999999998,716891.9223160187,0.0,-0.9732194804359136 
 01/09  04:00:00,18.000000000000008,733641.8298858195,0.0,-0.9713123947114101 
 01/09  05:00:00,18.00000000000001,747229.483034181,0.0,-0.9699995447947588 
 01/09  06:00:00,18.000000000000015,762829.4385921821,0.0,-0.9691335861375959 
 01/09  07:00:00,17.99999999999999,778246.020653144,0.0,-0.9692803150259386 
 01/09  08:00:00,18.00000000000001,791486.7485201097,0.0,-0.9704307805464784 
 01/09  09:00:00,16.02523281882578,0.0,0.0,-1.200125252840549 
 01/09  10:00:00,15.422783692423407,0.0,0.0,-1.3903812756296279 
 01/09  11:00:00,15.408907141075512,0.0,0.0,-1.4245891310004593 
 01/09  12:00:00,15.403987764701773,0.0,0.0,-1.4378014674640339 
 01/09  13:00:00,16.78574018694869,780964.2344177157,0.0,-1.3027335503253566 
 01/09  14:00:00,18.00000000004808,799967.6155264806,0.0,-1.0222495431934256 
 01/09  15:00:00,16.042228663377803,0.0,0.0,-1.2250618371030778 
 01/09  16:00:00,15.509325170931897,0.0,0.0,-1.3974614377950659 
 01/09  17:00:00,15.46917065041277,0.0,0.0,-1.4260023321539564 
 01/09  18:00:00,15.432891737238137,0.0,0.0,-1.4407889280916429 
 01/09  19:00:00,15.416364819477004,0.0,0.0,-1.4472773923084804 
 01/09  20:00:00,15.401117920276166,0.0,0.0,-1.4499720458169859 
 01/09  21:00:00,15.380094649753828,0.0,0.0,-1.4546080724519673 
 01/09  22:00:00,15.362880849305939,0.0,0.0,-1.4590733844234707 
 01/09  23:00:00,18.092944335821117,1161678.8168146676,0.0,-1.1042212334339119 
 01/09  24:00:00,18.000000000000026,748441.6929758454,0.0,-1.009034758474073 
 01/10  01:00:00,18.0,786923.0410034896,0.0,-0.9985187698113668 
 01/10  02:00:00,18.000000000000005,784252.4790113865,0.0,-0.9932309344143478 
 01/10  03:00:00,17.99999999999999,783807.7276815994,0.0,-0.9912244996847829 
 01/10  04:00:00,18.00000000000001,787596.6864803867,0.0,-0.9897806721956971 
 01/10  05:00:00,18.000000000000015,792653.8729417756,0.0,-0.9880300544929499 
 01/10  06:00:00,17.999999999999966,805205.7991370019,0.0,-0.9864880661027944 
 01/10  07:00:00,18.000000000000019,817231.9648574449,0.0,-0.9854222105746304 
 01/10  08:00:00,18.000000000000005,822196.5663647445,0.0,-0.9854296217045659 
 01/10  09:00:00,16.000431730626816,0.0,0.0,-1.2156383951944954 
 01/10  10:00:00,15.36866509120704,0.0,0.0,-1.4109494792713562 
 01/10  11:00:00,15.365259582083859,0.0,0.0,-1.445951941253069 
 01/10  12:00:00,15.395830926018972,0.0,0.0,-1.4569888305289796 
 01/10  13:00:00,16.81452791294203,733210.5716500325,0.0,-1.3139533069403862 
 01/10  14:00:00,18.00000000673792,692855.4452680093,0.0,-1.040811350482821 
 01/10  15:00:00,16.26360762935144,0.0,0.0,-1.2167225284282124 
 01/10  16:00:00,15.915790994599308,0.0,0.0,-1.3468111757219373 
 01/10  17:00:00,15.962342401470066,0.0,0.0,-1.3381196863302583 
 01/10  18:00:00,16.04880721890719,0.0,0.0,-1.3112031676786034 
 01/10  19:00:00,15.843726177818829,0.0,0.0,-1.3482392537129389 
 01/10  20:00:00,15.70065686818747,0.0,0.0,-1.3788671215748008 
 01/10  21:00:00,15.618970508129828,0.0,0.0,-1.3955561289903893 
 01/10  22:00:00,15.584965088950943,0.0,0.0,-1.4020694637361742 
 01/10  23:00:00,18.09904736148459,945190.4046771134,0.0,-1.074527394839203 
 01/10  24:00:00,18.000000000000005,648690.6846724125,0.0,-0.9894934603637425 
 01/11  01:00:00,17.99999999999999,769869.9323120564,0.0,-0.981131188856564 
 01/11  02:00:00,18.000000000000008,847098.4047274486,0.0,-0.9790234740433638 
 01/11  03:00:00,18.000000000000005,895883.6221635162,0.0,-0.9800173480793468 
 01/11  04:00:00,18.000000000000008,921592.4536346522,0.0,-0.980565535506379 
 01/11  05:00:00,18.000000000000015,947126.3640129501,0.0,-0.980493630066574 
 01/11  06:00:00,18.00000000000003,979544.9435542458,0.0,-0.9817502267979995 
 01/11  07:00:00,18.0,1011448.9514088853,0.0,-0.9837187485131885 
 01/11  08:00:00,18.00000000000004,1012093.0814447267,0.0,-0.9851796315804209 
 01/11  09:00:00,15.830511449805434,0.0,0.0,-1.2380424725552797 
 01/11  10:00:00,15.228875090980777,0.0,0.0,-1.4377861260334315 
 01/11  11:00:00,15.241012099321921,0.0,0.0,-1.4667083011914717 
 01/11  12:00:00,15.245934909993905,0.0,0.0,-1.475141333865267 
 01/11  13:00:00,16.709298158264283,856377.7479778563,0.0,-1.3299064596457227 
 01/11  14:00:00,18.000000000279685,934045.7724721578,0.0,-1.0299476489069453 
 01/11  15:00:00,15.896214994046323,0.0,0.0,-1.2470662642678495 
 01/11  16:00:00,15.32212845542213,0.0,0.0,-1.4345921783251108 
 01/11  17:00:00,15.287706891110595,0.0,0.0,-1.464870805224103 
 01/11  18:00:00,15.261243773114757,0.0,0.0,-1.478324213617572 
 01/11  19:00:00,15.254470537607482,0.0,0.0,-1.4831038047884465 
 01/11  20:00:00,15.26175422369053,0.0,0.0,-1.483747348610059 
 01/11  21:00:00,15.26900783853337,0.0,0.0,-1.4832044384500885 
 01/11  22:00:00,15.273297196676955,0.0,0.0,-1.4835187478144037 
 01/11  23:00:00,18.098224862997048,1221466.9764286173,0.0,-1.1161788800183859 
 01/11  24:00:00,18.000000000000005,805586.454501089,0.0,-1.0185974029474585 
 01/12  01:00:00,17.999999999999987,843798.2073943501,0.0,-1.0095247095474303 
 01/12  02:00:00,18.000000000000026,847939.927795562,0.0,-1.0065738447750013 
 01/12  03:00:00,18.000000000000005,864148.6116321867,0.0,-1.0062494593410539 
 01/12  04:00:00,18.0,884657.9922472225,0.0,-1.0053563409901066 
 01/12  05:00:00,18.000000000000015,911010.525056107,0.0,-1.0029473434466068 
 01/12  06:00:00,17.99999999999996,934582.1708842517,0.0,-0.9990234827066407 
 01/12  07:00:00,18.0,949734.3358208179,0.0,-0.9947821362724146 
 01/12  08:00:00,18.0,958025.450927777,0.0,-0.9912435730622469 
 01/12  09:00:00,15.828210834406937,0.0,0.0,-1.2385474966889459 
 01/12  10:00:00,15.209665243675252,0.0,0.0,-1.444271919388548 
 01/12  11:00:00,15.199581655922073,0.0,0.0,-1.4714139183707796 
 01/12  12:00:00,15.192858878189162,0.0,0.0,-1.484777610323244 
 01/12  13:00:00,16.686637996825167,875620.7100168472,0.0,-1.3386673135779848 
 01/12  14:00:00,18.000000000335829,965205.5633478552,0.0,-1.0363711686343987 
 01/12  15:00:00,15.897728597057805,0.0,0.0,-1.2560519703996703 
 01/12  16:00:00,15.330835942836899,0.0,0.0,-1.446299809921099 
 01/12  17:00:00,15.329508062268772,0.0,0.0,-1.4716830615351473 
 01/12  18:00:00,15.3324286981573,0.0,0.0,-1.4777571035127093 
 01/12  19:00:00,15.327382067907683,0.0,0.0,-1.4779488745869556 
 01/12  20:00:00,15.30858721617109,0.0,0.0,-1.4790542788396713 
 01/12  21:00:00,15.27815640085587,0.0,0.0,-1.482784554480631 
 01/12  22:00:00,15.247905190813994,0.0,0.0,-1.4882847373579729 
 01/12  23:00:00,18.099702309284458,1257233.473046059,0.0,-1.117193972795033 
 01/12  24:00:00,18.0,844372.9377878171,0.0,-1.014651349481014 
 01/13  01:00:00,18.00000000000003,877115.0219147484,0.0,-1.0010590209658086 
 01/13  02:00:00,17.99999999999998,869358.0935874797,0.0,-0.9936372746359919 
 01/13  03:00:00,18.000000000000026,867040.2961796753,0.0,-0.9902195208345902 
 01/13  04:00:00,17.99999999999999,866742.0179328793,0.0,-0.9878061657622816 
 01/13  05:00:00,18.000000000000008,871866.369411478,0.0,-0.9855196074952347 
 01/13  06:00:00,18.000000000000033,882015.6708042509,0.0,-0.9829541016837577 
 01/13  07:00:00,17.999999999999966,890759.1640356029,0.0,-0.981418594141918 
 01/13  08:00:00,18.000000000000008,890224.4975391051,0.0,-0.9799699902296165 
 01/13  09:00:00,15.890476610889595,0.0,0.0,-1.22060775626998 
 01/13  10:00:00,15.259509334499262,0.0,0.0,-1.4270750887149125 
 01/13  11:00:00,15.254810995239517,0.0,0.0,-1.4575293274644006 
 01/13  12:00:00,15.273294590371812,0.0,0.0,-1.4681909154420608 
 01/13  13:00:00,16.74180953721933,803484.1534933652,0.0,-1.3249239284978954 
 01/13  14:00:00,18.00000000002693,849669.9300980885,0.0,-1.0360083219412313 
 01/13  15:00:00,16.065683683554828,0.0,0.0,-1.2356699042297519 
 01/13  16:00:00,15.564275282696628,0.0,0.0,-1.4042670749010558 
 01/13  17:00:00,15.582392838319402,0.0,0.0,-1.4216302607265766 
 01/13  18:00:00,15.565065731967567,0.0,0.0,-1.4295136004477903 
 01/13  19:00:00,15.526132761560183,0.0,0.0,-1.4378242579252086 
 01/13  20:00:00,15.475382347920558,0.0,0.0,-1.4483977178224017 
 01/13  21:00:00,15.426375698503043,0.0,0.0,-1.4604170015644503 
 01/13  22:00:00,15.394942050992633,0.0,0.0,-1.4701836815184033 
 01/13  23:00:00,18.105335734707194,1119921.3944223109,0.0,-1.1204674163747915 
 01/13  24:00:00,18.000000000000033,739265.8249520416,0.0,-1.0282089715199379 
 01/14  01:00:00,18.000000000000005,770473.8529328234,0.0,-1.0187767993211304 
 01/14  02:00:00,17.999999999999984,758549.4231642126,0.0,-1.0117902341696732 
 01/14  03:00:00,18.0,756660.532936055,0.0,-1.0070760564435624 
 01/14  04:00:00,18.000000000000015,768692.1764290484,0.0,-1.0029705472361664 
 01/14  05:00:00,18.00000000000004,785583.9829360527,0.0,-0.9978445487947921 
 01/14  06:00:00,18.0,809013.4333605305,0.0,-0.9926170998176905 
 01/14  07:00:00,18.000000000000019,826154.3148823488,0.0,-0.9876519737438437 
 01/14  08:00:00,18.000000000000019,827518.8675165922,0.0,-0.9822377278833377 
 01/14  09:00:00,15.923096587162102,0.0,0.0,-1.2194595592800853 
 01/14  10:00:00,15.363275838044052,0.0,0.0,-1.402460753972384 
 01/14  11:00:00,15.359219201568955,0.0,0.0,-1.4262253546709019 
 01/14  12:00:00,15.382570767937118,0.0,0.0,-1.4306788118322727 
 01/14  13:00:00,16.798189893874626,724415.9795167153,0.0,-1.2900905430119026 
 01/14  14:00:00,18.0000000176002,747113.746125843,0.0,-1.017109386202576 
 01/14  15:00:00,16.116178694934054,0.0,0.0,-1.2128629020401476 
 01/14  16:00:00,15.61540012922591,0.0,0.0,-1.3753056359047407 
 01/14  17:00:00,15.60362012947916,0.0,0.0,-1.3957217100035813 
 01/14  18:00:00,15.573939657097148,0.0,0.0,-1.4097857690949652 
 01/14  19:00:00,15.551851847330058,0.0,0.0,-1.417162588421616 
 01/14  20:00:00,15.52917500506708,0.0,0.0,-1.4223907327592365 
 01/14  21:00:00,15.501541341443135,0.0,0.0,-1.4277275463411492 
 01/14  22:00:00,15.47959595365439,0.0,0.0,-1.4321689985712174 
 01/14  23:00:00,18.10112987400612,1025668.1731679514,0.0,-1.094448758195312 
 01/14  24:00:00,18.000000000000005,669289.5024142662,0.0,-1.0067321239489047 
 01/15  01:00:00,18.0,712646.7549813524,0.0,-0.996553258199666 
 01/15  02:00:00,18.00000000000004,704910.4459050758,0.0,-0.9913324392232118 
 01/15  03:00:00,18.00000000000003,697576.1153771144,0.0,-0.9895958143298618 
 01/15  04:00:00,18.000000000000005,700781.898726123,0.0,-0.9896868628908851 
 01/15  05:00:00,18.0,700767.454019542,0.0,-0.9897064583353133 
 01/15  06:00:00,18.000000000000015,698140.1131491452,0.0,-0.9881591158334914 
 01/15  07:00:00,18.000000000000005,697001.0439758904,0.0,-0.9874913725124164 
 01/15  08:00:00,17.999999999999998,691763.642587631,0.0,-0.9859270085286536 
 01/15  09:00:00,16.097235695036685,0.0,0.0,-1.2054025904394588 
 01/15  10:00:00,15.591698560329334,0.0,0.0,-1.3735703183899189 
