Date/Time,THERMAL ZONE: SPACE 201:Zone Air Temperature [C](Hourly),THERMAL ZONE: SPACE 201 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](Hourly),THERMAL ZONE: SPACE 305 PTHP:Zone Packaged Terminal Heat Pump Total Heating Energy [J](Hourly),THERMAL ZONE: SPACE 305 PTHP:Zone Packaged Terminal Heat Pump Total Cooling Energy [J](Hourly) 
 01/02  18:00:00,18.000000279665554,-6.110771359008502,1875173.7233365402,0.0 
 01/02  19:00:00,18.00002403101097,-6.6205833574258519,1805964.2736782914,0.0 
 01/02  20:00:00,18.000094606959828,-6.618970140329556,1748428.0694499408,0.0 
 01/02  21:00:00,18.00009165362464,-6.618869021710708,1716850.767027436,0.0 
 01/02  22:00:00,18.000020823823957,-6.618567259604831,1712309.7847166316,0.0 
 01/02  23:00:00,18.000000387765004,-6.617113249036329,1705273.1042492314,0.0 
 01/02  24:00:00,18.000042830810118,-6.616196946866869,1681110.2109648414,0.0 
 01/03  01:00:00,18.000114201765773,-6.618050926217369,1664050.09221429,0.0 
 01/03  02:00:00,18.000206697084264,-6.622270712414195,1644728.3058831788,0.0 
 01/03  03:00:00,18.000246941280897,-6.629969340223696,1598893.9574687775,0.0 
 01/03  04:00:00,18.000159139214998,-6.64316608339798,1638358.4142874357,0.0 
 01/03  05:00:00,18.000082031580516,-6.6526561601630809,1714682.283864576,0.0 
 01/03  06:00:00,18.0000402046521,-6.658138694052329,1767038.6906155418,0.0 
 01/03  07:00:00,18.000007455706585,-6.563362597799625,1836452.0442429665,0.0 
 01/03  08:00:00,18.00000362084872,-6.563700190801462,1862280.4290290159,0.0 
 01/03  09:00:00,18.000000722580386,-6.062953769476035,1894796.3567169407,0.0 
 01/03  10:00:00,18.00000067668643,-6.063628722410679,1929744.414530196,0.0 
 01/03  11:00:00,18.00000064193031,-6.064507910175526,1965792.1896150022,0.0 
 01/03  12:00:00,18.00000060985543,-6.065341846378655,1998832.8299539155,0.0 
 01/03  13:00:00,18.000000587387054,-6.066440187308772,2030237.8286632193,0.0 
 01/03  14:00:00,18.00000057092905,-6.067568142553815,2061629.8969404544,0.0 
 01/03  15:00:00,18.000000561400385,-6.068540168754475,2092477.3862128165,0.0 
 01/03  16:00:00,18.00000055637184,-6.0691174842006359,2119957.7426032919,0.0 
 01/03  17:00:00,18.000000550452623,-6.069190068682809,2149199.0000596845,0.0 
 01/03  18:00:00,18.000000550650417,-6.068406358413779,2170864.4692511225,0.0 
 01/03  19:00:00,18.00000054827925,-6.570677710287004,2188596.7200540758,0.0 
 01/03  20:00:00,18.000000553859779,-6.5684918583428699,2202343.485397308,0.0 
 01/03  21:00:00,18.000000562413577,-6.565949724739283,2209400.193363001,0.0 
 01/03  22:00:00,18.000000572868875,-6.563601925208752,2211087.9624002624,0.0 
 01/03  23:00:00,18.000000588976666,-6.5618925072683729,2213837.5935246825,0.0 
 01/03  24:00:00,18.00000060556395,-6.560869098756297,2212381.7000481968,0.0 
 01/04  01:00:00,18.00000062273709,-6.560852265279639,2219365.155785259,0.0 
 01/04  02:00:00,18.000002067320719,-6.561107442923924,2224355.8808115909,0.0 
 01/04  03:00:00,18.000001511269468,-6.5618872925027669,2234634.570337248,0.0 
 01/04  04:00:00,18.000000677710763,-6.5625210847675359,2248565.3687942617,0.0 
 01/04  05:00:00,18.00000068828731,-6.562782231698116,2265071.6545537796,0.0 
 01/04  06:00:00,18.00000070153428,-6.56248345008688,2276271.6320244676,0.0 
 01/04  07:00:00,18.000000712701504,-6.691823462841739,2282205.0565828166,0.0 
