Date/Time,3F-B-BED2:Zone Air Temperature [C](Hourly),3F-B-BED2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),3F-B-BED2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),3F-B-BED2 BEDROOM-B:Zone Thermal Comfort Fanger Model PMV [](Hourly) 
 01/04  10:00:00,14.655814378106399,0.0,0.0,-1.5586595766778444 
 01/04  11:00:00,14.617128578279143,0.0,0.0,-1.60486432634819 
 01/04  12:00:00,14.591721507326798,0.0,0.0,-1.6299802567589863 
 01/04  13:00:00,16.385890659251474,1242175.1421621973,0.0,-1.4574048264764273 
 01/04  14:00:00,18.00000000130788,1482696.1065292783,0.0,-1.0745238249384744 
 01/04  15:00:00,15.517455662704143,0.0,0.0,-1.3243980844236286 
 01/04  16:00:00,14.81806975366569,0.0,0.0,-1.5614140647057447 
 01/04  17:00:00,14.810708198790119,0.0,0.0,-1.5889217497377193 
 01/04  18:00:00,14.754849277011337,0.0,0.0,-1.6057522170424763 
 01/04  19:00:00,14.69605941553837,0.0,0.0,-1.6171654650269465 
 01/04  20:00:00,14.63721149650791,0.0,0.0,-1.6258460904675066 
 01/04  21:00:00,14.584897186873084,0.0,0.0,-1.635471530589916 
 01/04  22:00:00,14.549777387386444,0.0,0.0,-1.643284937285639 
 01/04  23:00:00,18.096251652951666,1974463.5573335873,0.0,-1.1752088417602487 
 01/04  24:00:00,18.00000000000001,1403762.8149537778,0.0,-1.0424362880382119 
 01/05  01:00:00,17.999999999999984,1395300.577109699,0.0,-1.022372592654677 
 01/05  02:00:00,18.00000000000001,1369645.807126945,0.0,-1.017034362938509 
 01/05  03:00:00,17.99999999999999,1360790.4738764028,0.0,-1.016625705968141 
 01/05  04:00:00,18.0,1366484.6328694453,0.0,-1.0179731804332207 
 01/05  05:00:00,18.000000000000019,1378104.9201662192,0.0,-1.0197985068577434 
 01/05  06:00:00,18.00000000000001,1391626.5818683699,0.0,-1.0209651642789973 
 01/05  07:00:00,17.999999999999984,1406618.4904598264,0.0,-1.022001101639814 
 01/05  08:00:00,18.000000000000005,1417200.299353635,0.0,-1.0235395872514859 
 01/05  09:00:00,15.377896096278969,0.0,0.0,-1.3290453500756579 
 01/05  10:00:00,14.611100808068747,0.0,0.0,-1.5952111478232237 
 01/05  11:00:00,14.578411226660587,0.0,0.0,-1.639786299822805 
 01/05  12:00:00,14.553166132700048,0.0,0.0,-1.6601939063702396 
 01/05  13:00:00,16.362746114348423,1285346.2903379207,0.0,-1.4817269869996739 
 01/05  14:00:00,18.00000000161209,1551766.2298539153,0.0,-1.0857070998614047 
 01/05  15:00:00,15.42608874576448,0.0,0.0,-1.3416186924376453 
 01/05  16:00:00,14.66862449856387,0.0,0.0,-1.5946082641875237 
 01/05  17:00:00,14.660142717243693,0.0,0.0,-1.631056539848724 
 01/05  18:00:00,14.654567230641888,0.0,0.0,-1.6445011306657318 
 01/05  19:00:00,14.659264775896782,0.0,0.0,-1.648791097437069 
 01/05  20:00:00,14.654038280139212,0.0,0.0,-1.6501890636436816 
 01/05  21:00:00,14.620745221321899,0.0,0.0,-1.6561000539473446 
 01/05  22:00:00,14.572067104781603,0.0,0.0,-1.6659047234611524 
 01/05  23:00:00,18.09799267345303,2021511.299984064,0.0,-1.1989235325289583 
 01/05  24:00:00,18.000000000000097,1465421.6655313443,0.0,-1.0620257124314774 
 01/06  01:00:00,18.0,1472200.0931959623,0.0,-1.0348855060799099 
 01/06  02:00:00,18.00000000000004,1463043.5680173475,0.0,-1.0244617293719845 
 01/06  03:00:00,18.0,1449955.5552606844,0.0,-1.0187387033157099 
 01/06  04:00:00,17.99999999999999,1440794.6523458984,0.0,-1.0147157074888567 
 01/06  05:00:00,17.999999999999998,1430798.742565569,0.0,-1.011385172402473 
 01/06  06:00:00,18.00000000000005,1418210.920182173,0.0,-1.0086869368747702 
 01/06  07:00:00,18.000000000000033,1409443.6057185389,0.0,-1.0069829655431278 
 01/06  08:00:00,18.000000000000019,1404697.0774389834,0.0,-1.0072776781136093 
 01/06  09:00:00,15.397343916455862,0.0,0.0,-1.3093641070496105 
 01/06  10:00:00,14.694019073077149,0.0,0.0,-1.562887420788817 
 01/06  11:00:00,14.73584431442236,0.0,0.0,-1.5959721566541614 
 01/06  12:00:00,14.792603710407598,0.0,0.0,-1.6051858007987843 
 01/06  13:00:00,16.529040629236915,1034570.1429967554,0.0,-1.4290432323704446 
 01/06  14:00:00,18.000000000657317,1055707.7283649457,0.0,-1.0665460407930228 
 01/06  15:00:00,15.977231137537658,0.0,0.0,-1.2789733957099657 
 01/06  16:00:00,15.461754460886036,0.0,0.0,-1.457881075581179 
 01/06  17:00:00,15.48902384162304,0.0,0.0,-1.4661127827054424 
 01/06  18:00:00,15.481413470382537,0.0,0.0,-1.462994108594165 
 01/06  19:00:00,15.354126728474869,0.0,0.0,-1.4799796662028256 
 01/06  20:00:00,15.230284281873404,0.0,0.0,-1.4985726078594389 
 01/06  21:00:00,15.125773557832405,0.0,0.0,-1.514368475417091 
 01/06  22:00:00,15.037632330953557,0.0,0.0,-1.5286663423005367 
 01/06  23:00:00,18.10192143966769,1513557.258284153,0.0,-1.132553905134351 
 01/06  24:00:00,18.00000000000001,1095673.678991689,0.0,-1.0189749887467783 
 01/07  01:00:00,18.000000000000033,1150213.462726054,0.0,-1.0045040749828445 
 01/07  02:00:00,18.000000000000026,1176572.9700961675,0.0,-0.9986108830913153 
 01/07  03:00:00,18.000000000000019,1221865.2232292854,0.0,-0.9976415304572769 
 01/07  04:00:00,18.000000000000019,1284642.7914979277,0.0,-0.9979471270784562 
 01/07  05:00:00,18.000000000000033,1363134.2288659292,0.0,-0.9991869885139583 
 01/07  06:00:00,17.99999999999996,1439718.0961633907,0.0,-1.0009738806923887 
 01/07  07:00:00,18.000000000000015,1503923.6650927959,0.0,-1.002848618472988 
 01/07  08:00:00,18.00000000000002,1543993.2818854978,0.0,-1.0044989173596422 
 01/07  09:00:00,15.196478128201756,0.0,0.0,-1.3333238117205142 
 01/07  10:00:00,14.465126030836539,0.0,0.0,-1.6059398848946638 
 01/07  11:00:00,14.49750098620786,0.0,0.0,-1.6456715780902352 
 01/07  12:00:00,14.579767014537609,0.0,0.0,-1.6526919040557322 
 01/07  13:00:00,16.43464319178064,1145744.0100796303,0.0,-1.4565274450634347 
 01/07  14:00:00,18.000000000366524,1111716.385463302,0.0,-1.0712227915352062 
 01/07  15:00:00,16.026689242570194,0.0,0.0,-1.2709825377530635 
 01/07  16:00:00,15.894984902890906,0.0,0.0,-1.3745343792377123 
 01/07  17:00:00,15.95461732092164,0.0,0.0,-1.3669708015399103 
 01/07  18:00:00,15.943428805971344,0.0,0.0,-1.3695668012325116 
 01/07  19:00:00,15.805202442723818,0.0,0.0,-1.3947495497886913 
 01/07  20:00:00,15.684156194375758,0.0,0.0,-1.4175463426070112 
 01/07  21:00:00,15.576285068397944,0.0,0.0,-1.435176114031747 
 01/07  22:00:00,15.476605235940762,0.0,0.0,-1.4519185400516637 
 01/07  23:00:00,18.10359980319487,1121286.801683522,0.0,-1.1138783770497867 
 01/07  24:00:00,18.000000000000005,796885.0358220628,0.0,-1.0218951309152425 
 01/08  01:00:00,18.0,879027.2904266262,0.0,-1.0093761478669963 
 01/08  02:00:00,17.999999999999976,906989.345863948,0.0,-1.0009736749588796 
 01/08  03:00:00,18.000000000000026,935353.8692755251,0.0,-0.9968910602693221 
 01/08  04:00:00,17.999999999999987,966712.1949106823,0.0,-0.994302384972383 
 01/08  05:00:00,17.999999999999994,995705.3002069234,0.0,-0.9923102007188077 
 01/08  06:00:00,18.000000000000008,1022199.078965565,0.0,-0.9904551837688128 
 01/08  07:00:00,18.000000000000008,1040655.40665573,0.0,-0.9898575050276036 
 01/08  08:00:00,18.00000000000004,1052639.5497563335,0.0,-0.9901074894990898 
 01/08  09:00:00,15.768512950476178,0.0,0.0,-1.248984433640965 
 01/08  10:00:00,15.120737259437599,0.0,0.0,-1.4625923210684402 
 01/08  11:00:00,15.166616010437253,0.0,0.0,-1.49321071794377 
 01/08  12:00:00,15.231573912669944,0.0,0.0,-1.49635776028202 
 01/08  13:00:00,16.741198937703719,808194.2372822299,0.0,-1.3401695135601637 
 01/08  14:00:00,18.00000000272615,784878.1594721733,0.0,-1.043953585415562 
 01/08  15:00:00,16.183616964077208,0.0,0.0,-1.226953611691468 
 01/08  16:00:00,15.758386734089882,0.0,0.0,-1.3755441763504244 
 01/08  17:00:00,15.825109193573852,0.0,0.0,-1.3791537480524164 
 01/08  18:00:00,15.761784949056965,0.0,0.0,-1.3953627355980783 
 01/08  19:00:00,15.674803837065973,0.0,0.0,-1.4099476280743606 
 01/08  20:00:00,15.594438568699692,0.0,0.0,-1.4234722711203026 
 01/08  21:00:00,15.52981293782799,0.0,0.0,-1.434781905186476 
 01/08  22:00:00,15.49156099205458,0.0,0.0,-1.4402101528990928 
 01/08  23:00:00,18.09878425108131,1121350.483343667,0.0,-1.0968969065050492 
 01/08  24:00:00,18.000000000000019,731461.2536659503,0.0,-1.0051014098090497 
 01/09  01:00:00,18.00000000000002,830793.7634596346,0.0,-0.9931630054058664 
 01/09  02:00:00,18.00000000000001,882245.6180287239,0.0,-0.9868549210193245 
 01/09  03:00:00,18.000000000000008,912197.5312332085,0.0,-0.983614564836457 
 01/09  04:00:00,18.000000000000026,923082.3327878644,0.0,-0.9818430517217518 
 01/09  05:00:00,18.000000000000047,931776.9061633963,0.0,-0.9805196724945722 
 01/09  06:00:00,18.0,942762.649320188,0.0,-0.9795663995275934 
 01/09  07:00:00,18.000000000000008,954593.2757579677,0.0,-0.9796391557978609 
 01/09  08:00:00,18.000000000000008,964247.7427207221,0.0,-0.9806069721604619 
 01/09  09:00:00,15.843690584145632,0.0,0.0,-1.2310561041609048 
 01/09  10:00:00,15.1827506215877,0.0,0.0,-1.441259463429909 
 01/09  11:00:00,15.16457643194066,0.0,0.0,-1.4803837396827487 
 01/09  12:00:00,15.155463059860585,0.0,0.0,-1.4959976511880005 
 01/09  13:00:00,16.662730994003277,914792.4435997969,0.0,-1.3495063926664875 
 01/09  14:00:00,18.000000000478335,1009524.9934333568,0.0,-1.037874273025015 
 01/09  15:00:00,15.851952798881344,0.0,0.0,-1.25839101508473 
 01/09  16:00:00,15.259168999211886,0.0,0.0,-1.45194527401025 
 01/09  17:00:00,15.217219218072542,0.0,0.0,-1.4841385426119705 
 01/09  18:00:00,15.181174187002464,0.0,0.0,-1.4999608095066422 
 01/09  19:00:00,15.166582870021508,0.0,0.0,-1.5065223326489717 
 01/09  20:00:00,15.154058879159228,0.0,0.0,-1.5088257694981178 
 01/09  21:00:00,15.13548249401853,0.0,0.0,-1.5129307478244918 
 01/09  22:00:00,15.119361045030438,0.0,0.0,-1.5171828521242175 
 01/09  23:00:00,18.09698362320609,1392809.509700686,0.0,-1.1294592092086722 
 01/09  24:00:00,18.000000000000008,941773.879589676,0.0,-1.0198225460976794 
 01/10  01:00:00,18.00000000000002,968779.1920860265,0.0,-1.007103185593358 
 01/10  02:00:00,18.00000000000003,961255.4987019557,0.0,-1.0016482360315194 
 01/10  03:00:00,18.0,958002.375715596,0.0,-0.9996959353253777 
 01/10  04:00:00,18.000000000000005,958685.314581353,0.0,-0.9981921271204044 
 01/10  05:00:00,17.99999999999998,961002.61129488,0.0,-0.996445938105175 
 01/10  06:00:00,18.000000000000008,970719.819450799,0.0,-0.994893346440621 
 01/10  07:00:00,18.0,980486.7363539782,0.0,-0.9938715611563415 
 01/10  08:00:00,18.00000000000002,983524.2566444567,0.0,-0.9938513585857356 
 01/10  09:00:00,15.803454661550204,0.0,0.0,-1.2461845373169307 
 01/10  10:00:00,15.141895940512685,0.0,0.0,-1.4660188636293666 
 01/10  11:00:00,15.124896521094409,0.0,0.0,-1.5027366247849179 
 01/10  12:00:00,15.136849698779871,0.0,0.0,-1.5183706899515668 
 01/10  13:00:00,16.679417444489368,884319.3775416904,0.0,-1.3657900157343777 
 01/10  14:00:00,18.000000000136997,938989.1125613512,0.0,-1.05792073180923 
 01/10  15:00:00,16.073979939520894,0.0,0.0,-1.2517885783652115 
 01/10  16:00:00,15.636694412918536,0.0,0.0,-1.4055349721732809 
 01/10  17:00:00,15.671943204329795,0.0,0.0,-1.4056441249084782 
 01/10  18:00:00,15.680185290540138,0.0,0.0,-1.397882948275868 
 01/10  19:00:00,15.517919710370342,0.0,0.0,-1.4265747510116096 
 01/10  20:00:00,15.394890071718607,0.0,0.0,-1.4518599702940503 
 01/10  21:00:00,15.321237220856363,0.0,0.0,-1.4666269266712838 
 01/10  22:00:00,15.293829324800968,0.0,0.0,-1.4715947253597855 
 01/10  23:00:00,18.100035437081876,1219148.247745242,0.0,-1.1050434127466702 
 01/10  24:00:00,18.000000000000033,862705.6285936392,0.0,-1.0024294939906576 
 01/11  01:00:00,18.0,966154.990345993,0.0,-0.9913941536759344 
 01/11  02:00:00,18.000000000000033,1033998.0845456636,0.0,-0.9891552291527814 
 01/11  03:00:00,18.000000000000019,1076913.468248492,0.0,-0.9902031119313666 
 01/11  04:00:00,18.00000000000006,1097569.7323482137,0.0,-0.9906637870953907 
 01/11  05:00:00,18.000000000000008,1119221.7856522152,0.0,-0.990556278853482 
 01/11  06:00:00,18.000000000000026,1148206.9694642723,0.0,-0.9917179844980106 
 01/11  07:00:00,18.000000000000079,1176479.8867612309,0.0,-0.993509709665969 
 01/11  08:00:00,18.00000000000001,1174576.51690315,0.0,-0.9948321070918674 
 01/11  09:00:00,15.629720223310687,0.0,0.0,-1.269897219945874 
 01/11  10:00:00,15.002940515835434,0.0,0.0,-1.4931762865061924 
 01/11  11:00:00,15.010771049602824,0.0,0.0,-1.5212722422108332 
 01/11  12:00:00,15.009789682742069,0.0,0.0,-1.5311143195162547 
 01/11  13:00:00,16.59221456331579,987414.057892334,0.0,-1.3749223588885109 
 01/11  14:00:00,18.000000000965178,1141140.3149368189,0.0,-1.0452463786956055 
 01/11  15:00:00,15.74283784011151,0.0,0.0,-1.271661673491409 
 01/11  16:00:00,15.067368483483924,0.0,0.0,-1.4887178856006956 
 01/11  17:00:00,15.04216548389863,0.0,0.0,-1.5209413490478408 
 01/11  18:00:00,15.01670648867362,0.0,0.0,-1.535610895309765 
 01/11  19:00:00,15.013976957006103,0.0,0.0,-1.5399778641545075 
 01/11  20:00:00,15.023433918650932,0.0,0.0,-1.54046320107975 
 01/11  21:00:00,15.032643233444647,0.0,0.0,-1.5396079967280958 
 01/11  22:00:00,15.037885618007222,0.0,0.0,-1.5397599216138327 
 01/11  23:00:00,18.10068760021198,1453405.2950777456,0.0,-1.1411200618703866 
 01/11  24:00:00,17.99999999999997,998012.0402186178,0.0,-1.0291167025251256 
 01/12  01:00:00,18.000000000000008,1025557.9671092567,0.0,-1.017919104525992 
 01/12  02:00:00,18.000000000000015,1025178.6402589956,0.0,-1.0146990883056116 
 01/12  03:00:00,17.999999999999994,1037948.2878420984,0.0,-1.0142927205480035 
 01/12  04:00:00,18.00000000000007,1055444.560835981,0.0,-1.0133834202953383 
 01/12  05:00:00,18.00000000000001,1078506.927848845,0.0,-1.011024295244038 
 01/12  06:00:00,17.99999999999999,1099182.483393893,0.0,-1.0072862551037077 
 01/12  07:00:00,18.000000000000026,1111665.595489674,0.0,-1.003237089720109 
 01/12  08:00:00,18.000000000000015,1117866.0201900223,0.0,-0.9998809467931307 
 01/12  09:00:00,15.666829825806275,0.0,0.0,-1.2658615276747152 
 01/12  10:00:00,14.998133265196233,0.0,0.0,-1.4897966322544026 
 01/12  11:00:00,14.981604663058649,0.0,0.0,-1.5214087169701014 
 01/12  12:00:00,14.967722673722628,0.0,0.0,-1.5375852688419503 
 01/12  13:00:00,16.574317435319867,995917.8620374634,0.0,-1.3817903019320095 
 01/12  14:00:00,18.00000000002051,1170877.8026516478,0.0,-1.0511403289743953 
 01/12  15:00:00,15.711348914871119,0.0,0.0,-1.2887206621008465 
 01/12  16:00:00,15.093670468535678,0.0,0.0,-1.498272680230613 
 01/12  17:00:00,15.090807927556713,0.0,0.0,-1.5270111311065742 
 01/12  18:00:00,15.094650521143173,0.0,0.0,-1.5339828627409773 
 01/12  19:00:00,15.093497273279937,0.0,0.0,-1.5337302051780367 
 01/12  20:00:00,15.07677533478895,0.0,0.0,-1.5345059730237827 
 01/12  21:00:00,15.047936475571654,0.0,0.0,-1.5379062864582825 
 01/12  22:00:00,15.018885090134655,0.0,0.0,-1.5431167513137672 
 01/12  23:00:00,18.102475276615335,1483921.0297377543,0.0,-1.1416549171928745 
 01/12  24:00:00,17.999999999999994,1034310.8054418009,0.0,-1.0269023888567055 
 01/13  01:00:00,18.000000000000019,1053757.1612582098,0.0,-1.010206075562983 
 01/13  02:00:00,18.000000000000008,1040570.0969409146,0.0,-1.0024361670032687 
 01/13  03:00:00,18.000000000000019,1033865.8721433462,0.0,-0.998921933378364 
 01/13  04:00:00,18.000000000000015,1030007.1303042795,0.0,-0.9965074209124318 
 01/13  05:00:00,17.999999999999994,1032410.6913478385,0.0,-0.9942473898566577 
 01/13  06:00:00,17.999999999999998,1039910.9226243957,0.0,-0.991720691323447 
 01/13  07:00:00,18.00000000000004,1045939.5037634836,0.0,-0.9901689163460746 
 01/13  08:00:00,18.00000000000002,1043588.600312271,0.0,-0.9887589733908587 
 01/13  09:00:00,15.737192220690086,0.0,0.0,-1.2471004625272045 
 01/13  10:00:00,15.052824869543854,0.0,0.0,-1.4717992855542044 
 01/13  11:00:00,15.038876050328645,0.0,0.0,-1.5071863922668232 
 01/13  12:00:00,15.04667410109475,0.0,0.0,-1.5214723642126736 
 01/13  13:00:00,16.62784172971055,930673.8874723594,0.0,-1.369085239106389 
 01/13  14:00:00,18.000000000473155,1064453.7823290276,0.0,-1.0514666761228986 
 01/13  15:00:00,15.875875304584705,0.0,0.0,-1.2691912635463306 
 01/13  16:00:00,15.314848206052618,0.0,0.0,-1.4591138977905474 
 01/13  17:00:00,15.332018215009589,0.0,0.0,-1.4800686101621808 
 01/13  18:00:00,15.317736778406215,0.0,0.0,-1.488362572190261 
 01/13  19:00:00,15.284097781055032,0.0,0.0,-1.4957392970874022 
 01/13  20:00:00,15.236301081287545,0.0,0.0,-1.5057197937990228 
 01/13  21:00:00,15.189088626355776,0.0,0.0,-1.5173169515039913 
 01/13  22:00:00,15.159798740239589,0.0,0.0,-1.526568048254221 
 01/13  23:00:00,18.108092511551275,1356326.061886147,0.0,-1.1452692906603137 
 01/13  24:00:00,17.999999999999994,935771.2184436368,0.0,-1.0396940590104012 
 01/14  01:00:00,18.000000000000008,953237.5984910436,0.0,-1.026738586286019 
 01/14  02:00:00,18.000000000000019,934683.1465235715,0.0,-1.0192459821218128 
 01/14  03:00:00,18.0,928428.972093177,0.0,-1.0145394355133489 
 01/14  04:00:00,18.000000000000008,935604.0436775576,0.0,-1.0104412394147322 
 01/14  05:00:00,17.999999999999994,948029.857761319,0.0,-1.0054702692620146 
 01/14  06:00:00,17.99999999999999,967159.1567353188,0.0,-1.0004345576667289 
 01/14  07:00:00,18.000000000000008,980934.6105479555,0.0,-0.9957297064525038 
 01/14  08:00:00,18.000000000000015,980522.7713625764,0.0,-0.9906364471453949 
 01/14  09:00:00,15.801061100945189,0.0,0.0,-1.2378773624080164 
 01/14  10:00:00,15.1522443594153,0.0,0.0,-1.446776860365957 
 01/14  11:00:00,15.155299013367176,0.0,0.0,-1.4725114581747568 
 01/14  12:00:00,15.173772398598994,0.0,0.0,-1.4795459687644408 
 01/14  13:00:00,16.694125541314155,834061.9534335076,0.0,-1.3300181795326778 
 01/14  14:00:00,18.000000020184417,931387.3244273283,0.0,-1.0311689465778349 
 01/14  15:00:00,15.95121785804288,0.0,0.0,-1.2422853101798877 
 01/14  16:00:00,15.399292609184672,0.0,0.0,-1.4227769815189078 
 01/14  17:00:00,15.387002802919462,0.0,0.0,-1.4460832887482569 
 01/14  18:00:00,15.359251658726889,0.0,0.0,-1.4607197460004243 
 01/14  19:00:00,15.339840802857398,0.0,0.0,-1.467822504357203 
 01/14  20:00:00,15.318832564129565,0.0,0.0,-1.472798969834315 
 01/14  21:00:00,15.292073882563257,0.0,0.0,-1.4779318303651772 
 01/14  22:00:00,15.270898200879886,0.0,0.0,-1.4822186191825547 
 01/14  23:00:00,18.103066950276945,1230432.267463033,0.0,-1.116985496348423 
 01/14  24:00:00,18.000000000000044,838508.9904745513,0.0,-1.0163893650446648 
 01/15  01:00:00,18.0,871517.0103295319,0.0,-1.0040738048239586 
 01/15  02:00:00,18.000000000000026,860055.374046002,0.0,-0.998701817242862 
 01/15  03:00:00,18.000000000000047,850496.0855422142,0.0,-0.9969625497183156 
 01/15  04:00:00,17.999999999999998,850914.0116021452,0.0,-0.9969109584239854 
 01/15  05:00:00,17.999999999999994,848380.2529390348,0.0,-0.9968142131021106 
