Date/Time,THERMAL ZONE: SPACE 201:Zone Air Temperature [C](Hourly),THERMAL ZONE: SPACE 201 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](Hourly),THERMAL ZONE: SPACE 305 PTHP:Zone Packaged Terminal Heat Pump Total Heating Energy [J](Hourly),THERMAL ZONE: SPACE 305 PTHP:Zone Packaged Terminal Heat Pump Total Cooling Energy [J](Hourly) 
 01/01  24:00:00,18.000368972457208,-6.504999151197745,1657375.8746904163,0.0 
 01/02  01:00:00,18.00033709716005,-6.511935904127777,1657394.6674962757,0.0 
 01/02  02:00:00,18.00027648095057,-6.518958325924159,1671224.529113958,0.0 
 01/02  03:00:00,18.000201028443063,-6.525379187080698,1694205.5266641426,0.0 
 01/02  04:00:00,18.00014227866588,-6.53041939964308,1716781.7459377666,0.0 
 01/02  05:00:00,18.000102919322236,-6.5345280741071909,1739268.0711846273,0.0 
 01/02  06:00:00,18.000076704872226,-6.538111144297406,1763572.6603860525,0.0 
 01/02  07:00:00,18.0000659122646,-6.641813510425778,1787725.2323026602,0.0 
 01/02  08:00:00,18.000050893152744,-6.6451492596806569,1817281.4741019689,0.0 
 01/02  09:00:00,18.000004863761018,-6.130881935874574,1867493.0320604474,0.0 
 01/02  10:00:00,18.00000052920015,-6.131085623603155,1921907.9021441106,0.0 
 01/02  11:00:00,18.000000471320889,-6.129717933553557,1946415.5479650456,0.0 
 01/02  12:00:00,18.00000042968477,-6.128726380996224,1965651.7954709368,0.0 
 01/02  13:00:00,18.00000039673276,-6.12783008065643,1983035.1167229969,0.0 
 01/02  14:00:00,18.00000036007567,-6.126735973467863,1996482.8313823336,0.0 
 01/02  15:00:00,18.000000312950655,-6.124505750753414,2011835.3809882489,0.0 
 01/02  16:00:00,18.0000002695858,-6.119961721318984,2014710.9044006766,0.0 
 01/02  17:00:00,18.000000256450926,-6.11359672138405,1967623.592386026,0.0 
 01/02  18:00:00,18.000000272131137,-6.1083440702550189,1891543.0297995122,0.0 
 01/02  19:00:00,18.000022347837989,-6.617397328311121,1823005.0233449317,0.0 
 01/02  20:00:00,18.000091736676706,-6.615556716051413,1766310.6182683819,0.0 
 01/02  21:00:00,18.000089600582198,-6.615183902300906,1735786.4251542972,0.0 
 01/02  22:00:00,18.00002048415647,-6.614647853756971,1732275.181031811,0.0 
 01/02  23:00:00,18.000000373957375,-6.613052108348776,1725814.5889826369,0.0 
 01/02  24:00:00,18.000041927932064,-6.612053248573656,1701648.394175691,0.0 
 01/03  01:00:00,18.00011219930751,-6.613838314030339,1684460.2670675736,0.0 
 01/03  02:00:00,18.000203534165803,-6.618006556630856,1664799.514762093,0.0 
 01/03  03:00:00,18.00024420942109,-6.625657621675298,1618558.4277801272,0.0 
 01/03  04:00:00,18.00015889818543,-6.638885553772689,1658173.7586246378,0.0 
 01/03  05:00:00,18.000082658401764,-6.6485197326910578,1734194.1017958539,0.0 
 01/03  06:00:00,18.000040780868806,-6.6541643019426159,1785996.532424103,0.0 
 01/03  07:00:00,18.000007564055609,-6.559597437025289,1855079.2157401122,0.0 
 01/03  08:00:00,18.00000360286329,-6.5600841487883729,1880145.1796194374,0.0 
 01/03  09:00:00,18.000000703165936,-6.060146465004678,1912131.9034816744,0.0 
 01/03  10:00:00,18.000000659158883,-6.0609209995286978,1946468.0773703056,0.0 
 01/03  11:00:00,18.000000625954976,-6.061893080862741,1981947.277381219,0.0 
 01/03  12:00:00,18.00000059528647,-6.062817607075638,2014414.9201546228,0.0 
 01/03  13:00:00,18.000000573948637,-6.063999311704889,2045282.2608600702,0.0 
 01/03  14:00:00,18.000000558432395,-6.065208306747201,2076162.8277610336,0.0 
 01/03  15:00:00,18.00000054966387,-6.066261426336446,2106511.359590003,0.0 
 01/03  16:00:00,18.000000545270607,-6.066921808224419,2133481.617887478,0.0 
 01/03  17:00:00,18.000000539964444,-6.067079194418071,2162239.6554197065,0.0 
 01/03  18:00:00,18.000000540648455,-6.0663838584545719,2183386.128821,0.0 
 01/03  19:00:00,18.000000538770537,-6.568262537761261,2200617.4570332115,0.0 
 01/03  20:00:00,18.000000544700034,-6.5661772822784389,2213887.8450389236,0.0 
 01/03  21:00:00,18.000000553551545,-6.563731939543132,2220462.2844150725,0.0 
 01/03  22:00:00,18.000000564284624,-6.561473552314994,2221680.7972623656,0.0 
 01/03  23:00:00,18.000000580604838,-6.559844933113827,2224005.6458617977,0.0 
 01/03  24:00:00,18.000000597402793,-6.558895136752767,2222132.604842743,0.0 
 01/04  01:00:00,18.000000614781006,-6.558944507493571,2228760.0948575276,0.0 
 01/04  02:00:00,18.000001916360039,-6.559265923970174,2233381.359731948,0.0 
 01/04  03:00:00,18.000001378430637,-6.56010955671938,2243324.1474640665,0.0 
 01/04  04:00:00,18.00000067035582,-6.560808820669934,2256933.2736879459,0.0 
 01/04  05:00:00,18.000000681197883,-6.561136888160664,2273133.765657686,0.0 
 01/04  06:00:00,18.00000069468749,-6.560905853674282,2284016.929175838,0.0 
 01/04  07:00:00,18.00000070610975,-6.690280464575307,2289638.063901058,0.0 
 01/04  08:00:00,18.00002531631213,-6.6887275864930439,2286165.2820962688,0.0 
 01/04  09:00:00,18.00020552358961,-6.152170497349009,2195567.074141968,0.0 
 01/04  10:00:00,18.00042002872506,-6.13467284190942,2041240.6303572136,0.0 
 01/04  11:00:00,18.000510136683685,-6.128671545125555,1953990.4567095738,0.0 
 01/04  12:00:00,18.000489388441165,-6.129614400991322,1894291.1582356985,0.0 
 01/04  13:00:00,18.00047530375055,-6.1314283018818929,1859381.9563258857,0.0 
 01/04  14:00:00,18.000411215331324,-6.132033732063274,1774381.7018239776,0.0 
 01/04  15:00:00,18.00029261661117,-6.126593226575017,1569212.2142232627,0.0 
 01/04  16:00:00,18.00022453585659,-6.11608522085411,1401814.8075927487,0.0 
 01/04  17:00:00,18.000223145104007,-6.105385386600582,1314992.1639623668,0.0 
 01/04  18:00:00,18.00024732741468,-6.099469548916595,1318064.5652285643,0.0 
 01/04  19:00:00,18.00040313077851,-6.619111162368275,1789762.9135564133,0.0 
 01/04  20:00:00,18.00027510972505,-6.6312577063652828,1850899.257521646,0.0 
 01/04  21:00:00,18.00025532252704,-6.639980195624922,1972705.799284615,0.0 
 01/04  22:00:00,18.00019247068954,-6.646741634738826,1988704.2403879564,0.0 
 01/04  23:00:00,18.00014774858295,-6.6518229786105389,1996641.119219209,0.0 
 01/04  24:00:00,18.00013125727978,-6.656147449999749,1999517.240337002,0.0 
 01/05  01:00:00,18.00011856298394,-6.660833985992229,2006064.2038125755,0.0 
 01/05  02:00:00,18.000112639246774,-6.665161856455538,2013709.174012336,0.0 
 01/05  03:00:00,18.000127106755554,-6.669190886780615,2017989.1409769443,0.0 
 01/05  04:00:00,18.000158472324214,-6.673814994889336,2019727.4519943263,0.0 
 01/05  05:00:00,18.000163720021609,-6.679184875187777,2030994.2572330503,0.0 
 01/05  06:00:00,18.000150887299218,-6.68448563302817,2046554.6785896728,0.0 
 01/05  07:00:00,18.0001630957706,-6.7012701416892119,2052980.1359142066,0.0 
 01/05  08:00:00,18.00015559881914,-6.705370281355262,2065519.1759429174,0.0 
 01/05  09:00:00,18.000225994185269,-6.170391747200525,1998957.5478630076,0.0 
 01/05  10:00:00,18.00036561671818,-6.152990507055939,1857583.9571067659,0.0 
 01/05  11:00:00,18.000422536677573,-6.143317620159498,1765361.4455433274,0.0 
 01/05  12:00:00,18.0004157522971,-6.1394698066894659,1703174.3178329096,0.0 
 01/05  13:00:00,18.000390062430517,-6.137525886460055,1683427.257361202,0.0 
 01/05  14:00:00,18.00036408143508,-6.133542993821728,1620458.1890946795,0.0 
 01/05  15:00:00,18.00032018786244,-6.127941031874307,1484585.7664638386,0.0 
 01/05  16:00:00,18.000295009982979,-6.122729318850709,1391091.961282145,0.0 
 01/05  17:00:00,18.000262436918406,-6.1180845773364569,1298003.5325715459,0.0 
 01/05  18:00:00,18.000237092212687,-6.1136415944921229,1213108.9429582367,0.0 
 01/05  19:00:00,18.000375940369066,-6.636045564944049,1613380.454442062,0.0 
 01/05  20:00:00,18.000259038413046,-6.648700515038356,1651141.6253938312,0.0 
 01/05  21:00:00,18.00026800709831,-6.658045545170581,1821052.7278530945,0.0 
 01/05  22:00:00,18.000234739592078,-6.6656470569524048,1836512.9649326448,0.0 
 01/05  23:00:00,18.00018663022281,-6.672174947133688,1853308.8577037957,0.0 
 01/05  24:00:00,18.000092484751528,-6.677244812951038,1883110.8007700914,0.0 
 01/06  01:00:00,18.000037909329309,-6.679656772139938,1899709.4146479758,0.0 
 01/06  02:00:00,18.00000467531685,-6.681194285675551,1918053.8151912662,0.0 
 01/06  03:00:00,18.00000050401776,-6.681677406014933,1938319.7911292434,0.0 
 01/06  04:00:00,18.000000521711038,-6.681206519928299,1954382.946558196,0.0 
 01/06  05:00:00,18.00000053318929,-6.680224193973928,1967424.6876946369,0.0 
 01/06  06:00:00,18.000000539746507,-6.679120292628618,1980162.6275911085,0.0 
 01/06  07:00:00,18.000000546404605,-6.675375300439055,1981725.6246363186,0.0 
 01/06  08:00:00,18.000019288329268,-6.673988644814763,1976480.1565393573,0.0 
 01/06  09:00:00,18.00016690147257,-6.140489734442954,1856532.9436447204,0.0 
 01/06  10:00:00,18.000296954192107,-6.121236227027068,1577878.40161273,0.0 
 01/06  11:00:00,18.000306278325618,-6.1123439752868828,1387102.2062697528,0.0 
 01/06  12:00:00,18.000239825595356,-6.109929636346621,1220310.3995002218,0.0 
 01/06  13:00:00,18.000212096226254,-6.10855850642407,1143183.5631374738,0.0 
 01/06  14:00:00,18.000161429542627,-6.105654298091577,951598.343854042,0.0 
 01/06  15:00:00,18.147691716652184,-6.078171153972186,516348.6132741768,0.0 
 01/06  16:00:00,18.40671534742751,-6.014929198225887,214941.24320285754,0.0 
 01/06  17:00:00,18.54213472078437,-5.964342940644522,57035.93197577028,0.0 
 01/06  18:00:00,18.540720981304597,-5.945346951616339,41287.47746564175,0.0 
 01/06  19:00:00,18.02169217586214,-6.511588859402779,972414.8193859253,0.0 
 01/06  20:00:00,18.00016335722829,-6.542619143130359,973697.0754328655,0.0 
 01/06  21:00:00,18.000241426135234,-6.547333225747702,1250580.5904390943,0.0 
 01/06  22:00:00,18.00020440536299,-6.549143492809326,1221122.3148574096,0.0 
 01/06  23:00:00,18.00019301493747,-6.550933988009876,1195350.7154173013,0.0 
 01/06  24:00:00,18.000193010291335,-6.553682931706136,1178831.4158284579,0.0 
 01/07  01:00:00,18.00018381297913,-6.557588303823139,1175562.606964496,0.0 
 01/07  02:00:00,18.00018806625071,-6.562214076315954,1177217.379411028,0.0 
 01/07  03:00:00,18.00020549683455,-6.567830216690336,1182318.3742449948,0.0 
 01/07  04:00:00,18.000229134669906,-6.574781758063758,1190756.4592734753,0.0 
 01/07  05:00:00,18.00025937200023,-6.583321770012908,1179879.8387990953,0.0 
 01/07  06:00:00,18.000230162504953,-6.59911355559496,1134643.838381706,0.0 
 01/07  07:00:00,18.000157400712426,-6.41122525088353,1214387.2230046043,0.0 
 01/07  08:00:00,18.00009634190711,-6.4253617747151419,1295273.6511416543,0.0 
 01/07  09:00:00,18.000059334282399,-5.9577695107908499,1361275.7169908796,0.0 
 01/07  10:00:00,18.000045932582613,-5.963994883151966,1413482.0919351849,0.0 
 01/07  11:00:00,18.00003392534185,-5.969406763577003,1471151.3011456053,0.0 
 01/07  12:00:00,18.000023600040739,-5.9737578655135439,1522526.9927714759,0.0 
 01/07  13:00:00,18.000001797657146,-5.976600183270379,1565659.5515460415,0.0 
 01/07  14:00:00,18.00000023138134,-5.977010936302693,1596375.9002056637,0.0 
 01/07  15:00:00,18.000000149530519,-5.974054101134591,1611344.3331503764,0.0 
 01/07  16:00:00,18.0000001000426,-5.96677470316104,1590407.7462206458,0.0 
 01/07  17:00:00,18.00000008524012,-5.956414904491201,1502631.7585986492,0.0 
 01/07  18:00:00,18.00000008395443,-5.946261046250321,1392374.4413411217,0.0 
 01/07  19:00:00,18.00000008430791,-6.410049241350431,1289905.4924766606,0.0 
 01/07  20:00:00,18.000000085421946,-6.398873323532945,1201727.6505975459,0.0 
 01/07  21:00:00,18.00000008758317,-6.388702551037483,1129173.4916620902,0.0 
 01/07  22:00:00,18.000000091022846,-6.380362400063475,1074031.0597267987,0.0 
 01/07  23:00:00,18.000000095238474,-6.374175526952471,1035142.9124644693,0.0 
 01/07  24:00:00,18.000007493372367,-6.370265308036917,1010664.6632802604,0.0 
 01/08  01:00:00,18.000013705884496,-6.368356569259514,1005044.6076980069,0.0 
 01/08  02:00:00,18.0000134189844,-6.367609583438576,1011045.2224127395,0.0 
 01/08  03:00:00,18.000018678867865,-6.36784468899218,1023771.2393459844,0.0 
 01/08  04:00:00,18.000024188758706,-6.369009567884738,1043468.6897517414,0.0 
 01/08  05:00:00,18.00002215166241,-6.370934660684956,1071189.0107603339,0.0 
 01/08  06:00:00,18.00002837553514,-6.373358650932033,1100329.5454640354,0.0 
 01/08  07:00:00,18.000038831242177,-6.585808511902413,1131433.007848644,0.0 
 01/08  08:00:00,18.00004505173113,-6.5895785268287538,1166446.0602476758,0.0 
 01/08  09:00:00,18.00004313632572,-6.08759204178705,1206282.1325280087,0.0 
 01/08  10:00:00,18.000034600675737,-6.09105863973248,1249416.5975542693,0.0 
 01/08  11:00:00,18.00001115543849,-6.09436690329018,1297358.4024820224,0.0 
 01/08  12:00:00,18.000000165029144,-6.097178866261106,1339611.4736204495,0.0 
 01/08  13:00:00,18.000003238352869,-6.099690601996833,1371284.2065832585,0.0 
 01/08  14:00:00,18.000000724521063,-6.101787110383548,1396390.918026935,0.0 
 01/08  15:00:00,18.000000120038494,-6.102907063422976,1409897.1900278817,0.0 
 01/08  16:00:00,18.00000010870038,-6.102557562598243,1406053.4504816109,0.0 
 01/08  17:00:00,18.000000100457198,-6.100444931681351,1380923.1589687593,0.0 
 01/08  18:00:00,18.00000009702001,-6.096751329354009,1340070.7716324032,0.0 
 01/08  19:00:00,18.000000098987756,-6.599274195976925,1283662.8074686984,0.0 
 01/08  20:00:00,18.000000102139123,-6.593209864679198,1227357.8299976635,0.0 
 01/08  21:00:00,18.0000001039934,-6.587938307054032,1189824.8090527689,0.0 
 01/08  22:00:00,18.000000103086149,-6.583359043587639,1174380.2856849845,0.0 
 01/08  23:00:00,18.000000105310617,-6.579214345185034,1161899.019468098,0.0 
 01/08  24:00:00,18.000000117029214,-6.576412901165902,1149944.5994015609,0.0 
 01/09  01:00:00,18.000003934132758,-6.57574614172226,1143063.5042803433,0.0 
 01/09  02:00:00,18.000023974882898,-6.576763254950265,1149079.0224419998,0.0 
 01/09  03:00:00,18.000030148888304,-6.57863182322938,1168371.2923295717,0.0 
 01/09  04:00:00,18.00002242220565,-6.581083562521631,1196996.9289146753,0.0 
 01/09  05:00:00,18.000010527670708,-6.583737191831503,1230574.8622317347,0.0 
 01/09  06:00:00,18.000014223024448,-6.5865712834478249,1262015.7642555654,0.0 
 01/09  07:00:00,18.000026377498349,-6.589941183849157,1293783.6885249164,0.0 
 01/09  08:00:00,18.000048761733347,-6.5920923264967909,1320894.2573051386,0.0 
 01/09  09:00:00,18.000126932005768,-6.076933201184332,1255892.5276237294,0.0 
 01/09  10:00:00,18.000199591533485,-6.059131112674236,1111778.6103860364,0.0 
 01/09  11:00:00,18.00020236605884,-6.050606700010582,1025622.0198168847,0.0 
 01/09  12:00:00,18.000176614090909,-6.0477791992434339,961139.127873844,0.0 
 01/09  13:00:00,18.00016838272902,-6.047711016846304,967960.7962944094,0.0 
 01/09  14:00:00,18.000143196317958,-6.046135594111177,922504.6873723025,0.0 
 01/09  15:00:00,18.00020192432372,-6.043805013880305,792136.3822322458,0.0 
 01/09  16:00:00,18.00011985347945,-6.040933107010056,741615.6303481612,0.0 
 01/09  17:00:00,18.00008769463764,-6.0391220162663219,723874.0346264894,0.0 
 01/09  18:00:00,18.000080836466617,-6.037928415255528,722737.733815582,0.0 
 01/09  19:00:00,18.000243112938056,-6.545359854340741,1194618.4402825968,0.0 
 01/09  20:00:00,18.000174451662759,-6.559656740633328,1251482.9675871968,0.0 
 01/09  21:00:00,18.000204142859198,-6.570493933303463,1457878.4435369529,0.0 
 01/09  22:00:00,18.000183174811267,-6.578919075970435,1495372.9915615374,0.0 
 01/09  23:00:00,18.000154293205687,-6.586325447614448,1529681.1748491843,0.0 
 01/09  24:00:00,18.000133575203443,-6.592907445263667,1559002.4470124434,0.0 
 01/10  01:00:00,18.000111611660345,-6.599110413075983,1588048.8142943623,0.0 
 01/10  02:00:00,18.000097606485708,-6.604671700106767,1613877.282888039,0.0 
 01/10  03:00:00,18.00007573473655,-6.609762224003081,1642231.4453420139,0.0 
 01/10  04:00:00,18.000045723524758,-6.614164420235571,1672379.7296671989,0.0 
 01/10  05:00:00,18.000022321854787,-6.6178576562887179,1699965.8262589267,0.0 
 01/10  06:00:00,18.000015801219175,-6.621024466459765,1721954.0933185665,0.0 
 01/10  07:00:00,18.000026262738019,-6.680245396286896,1739172.8291099943,0.0 
 01/10  08:00:00,18.000037932215198,-6.6816266500524039,1720206.229923198,0.0 
 01/10  09:00:00,18.000138734769334,-6.148326052302892,1510980.394739679,0.0 
 01/10  10:00:00,18.000211708543806,-6.131308396648145,1252441.9648431894,0.0 
 01/10  11:00:00,18.0002331940064,-6.126906213028209,1188671.9745959573,0.0 
 01/10  12:00:00,18.00019365314898,-6.128149902256364,1114539.7445923268,0.0 
 01/10  13:00:00,18.000168952352465,-6.128880945785602,1082588.0764558446,0.0 
 01/10  14:00:00,18.000146302591547,-6.1251047791355799,904679.2327165702,0.0 
 01/10  15:00:00,18.217880115365053,-6.0857459522753489,475490.1514610329,0.0 
 01/10  16:00:00,18.51339571225216,-6.010566431094003,149379.88605409579,0.0 
 01/10  17:00:00,18.647109139391885,-5.956993686753692,12484.763121756405,0.0 
 01/10  18:00:00,18.603842374675577,-5.950720814413544,52220.50580082968,0.0 
 01/10  19:00:00,18.028702405001387,-6.538679559296401,935621.0022010019,0.0 
 01/10  20:00:00,18.00016747382987,-6.5807242256533169,971308.9540428284,0.0 
 01/10  21:00:00,18.000219422694575,-6.590167501514142,1231215.016570767,0.0 
 01/10  22:00:00,18.00014109053998,-6.593788252212794,1234886.5420331257,0.0 
 01/10  23:00:00,18.00008506329845,-6.595892659193271,1236022.5293304867,0.0 
 01/10  24:00:00,18.000107208480036,-6.597934195025709,1221998.5277425666,0.0 
 01/11  01:00:00,18.000177839424834,-6.602431089601936,1201289.3278264234,0.0 
 01/11  02:00:00,18.000240620946078,-6.609140040721571,1189743.514268602,0.0 
 01/11  03:00:00,18.000242899653118,-6.61725596650075,1205931.6224682097,0.0 
 01/11  04:00:00,18.000206031409417,-6.625590965169452,1240278.9447130154,0.0 
 01/11  05:00:00,18.000191769550257,-6.633579417537528,1269099.9247689457,0.0 
 01/11  06:00:00,18.000193835130465,-6.641918723421036,1296122.7949850849,0.0 
 01/11  07:00:00,18.00018510735742,-6.551142524303774,1330998.374902861,0.0 
 01/11  08:00:00,18.00014427497408,-6.5585747180975419,1397335.8508462255,0.0 
 01/11  09:00:00,18.00013451636936,-6.052517373359561,1385201.9388296148,0.0 
 01/11  10:00:00,18.00018791843112,-6.032258678730426,1197942.9376902858,0.0 
 01/11  11:00:00,18.00018923310427,-6.019152367989533,1066215.0418114656,0.0 
 01/11  12:00:00,18.000173049538338,-6.013134324078247,987758.2774866055,0.0 
 01/11  13:00:00,18.000181111753887,-6.012635975699936,1006746.655411816,0.0 
 01/11  14:00:00,18.000170994615038,-6.0120842939271,988566.889898326,0.0 
 01/11  15:00:00,18.00011496426808,-6.010767261018738,887848.5373624541,0.0 
 01/11  16:00:00,18.000193492812593,-6.008919370870784,843100.0723056765,0.0 
 01/11  17:00:00,18.000198231474294,-6.006922590110443,809538.6188829846,0.0 
 01/11  18:00:00,18.000155770199908,-6.004233222188617,781893.504152701,0.0 
 01/11  19:00:00,18.00026747844604,-6.503078410933135,1222155.5194975448,0.0 
 01/11  20:00:00,18.000179783156786,-6.518098428219848,1267643.787646683,0.0 
 01/11  21:00:00,18.000196182586927,-6.528289211452308,1485797.4310513538,0.0 
 01/11  22:00:00,18.00018315914309,-6.536167484800533,1517244.248960258,0.0 
 01/11  23:00:00,18.00017874541913,-6.543390192128737,1542679.7086573614,0.0 
 01/11  24:00:00,18.000185340726309,-6.550423391324329,1564576.7181669905,0.0 
 01/12  01:00:00,18.000195692774928,-6.557716446859286,1585833.7293061498,0.0 
 01/12  02:00:00,18.000194417089039,-6.5650476052416659,1610447.2195081285,0.0 
 01/12  03:00:00,18.000178148937708,-6.572087522697829,1638387.8189343306,0.0 
 01/12  04:00:00,18.000139300844876,-6.578578855731505,1671352.0520946368,0.0 
 01/12  05:00:00,18.000088462929459,-6.584011331524547,1705611.6711090555,0.0 
 01/12  06:00:00,18.000034994132724,-6.588209942988134,1739006.3762801125,0.0 
 01/12  07:00:00,18.000002105435894,-6.668930232298895,1766326.4293732064,0.0 
 01/12  08:00:00,18.00000032212511,-6.6689030955475039,1765846.1631558026,0.0 
 01/12  09:00:00,18.000070417261715,-6.1342691765806169,1603258.2051469288,0.0 
 01/12  10:00:00,18.000179975904304,-6.108468733970407,1315299.3516666319,0.0 
 01/12  11:00:00,18.000224288835328,-6.09595644642057,1208949.5113224956,0.0 
 01/12  12:00:00,18.000204425310405,-6.093635696958073,1142418.7366861727,0.0 
 01/12  13:00:00,18.000232151857796,-6.094411969479819,1165052.921074558,0.0 
