Date/Time,THERMAL ZONE: SPACE 201:Zone Air Temperature [C](Hourly),THERMAL ZONE: SPACE 201 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](Hourly),THERMAL ZONE: SPACE 305 PTHP:Zone Packaged Terminal Heat Pump Total Heating Energy [J](Hourly),THERMAL ZONE: SPACE 305 PTHP:Zone Packaged Terminal Heat Pump Total Cooling Energy [J](Hourly) 
 01/01  13:00:00,18.0000006689064,-6.060279446247724,1997325.8002427002,0.0 
 01/01  14:00:00,18.000000554495754,-6.05905974688692,2037324.6765126785,0.0 
 01/01  15:00:00,18.000000447077939,-6.055524741990902,2061823.5133043158,0.0 
 01/01  16:00:00,18.000000348598524,-6.049528972264505,2073229.581763451,0.0 
 01/01  17:00:00,18.000000272513338,-6.040985655283319,2069014.1443388437,0.0 
 01/01  18:00:00,18.000000225161754,-6.030293828565775,2043177.6775275889,0.0 
 01/01  19:00:00,18.00000019982489,-6.51228570447937,1993317.2305106852,0.0 
 01/01  20:00:00,18.000000203543548,-6.49968252011735,1903190.0940973452,0.0 
 01/01  21:00:00,18.000051883420864,-6.49249863206595,1789632.3004680458,0.0 
 01/01  22:00:00,18.000282312987513,-6.4926014432905438,1703813.7581004005,0.0 
 01/01  23:00:00,18.000376433521298,-6.497875980180986,1664789.7284895969,0.0 
 01/01  24:00:00,18.000369278369928,-6.505209431532825,1654942.394349174,0.0 
 01/02  01:00:00,18.000337278883945,-6.512150765980493,1654918.9736134893,0.0 
 01/02  02:00:00,18.000276544552386,-6.519173134746148,1668731.85501558,0.0 
 01/02  03:00:00,18.00020099777131,-6.525589736598119,1691721.169658061,0.0 
 01/02  04:00:00,18.000142202126999,-6.530622965504875,1714333.310054004,0.0 
 01/02  05:00:00,18.00010283151639,-6.534723291701181,1736873.3710600259,0.0 
 01/02  06:00:00,18.000076622837154,-6.538297530875314,1761241.5934584947,0.0 
 01/02  07:00:00,18.000065848407848,-6.641993933135271,1785465.5045059224,0.0 
 01/02  08:00:00,18.00005083845757,-6.645321628481806,1815089.7265090782,0.0 
 01/02  09:00:00,18.000004839788443,-6.131014057055122,1865351.6069669394,0.0 
 01/02  10:00:00,18.000000529882717,-6.1312104299694749,1919823.0169679044,0.0 
 01/02  11:00:00,18.000000471901509,-6.129834370804644,1944401.797080873,0.0 
 01/02  12:00:00,18.000000430194473,-6.1288373833239559,1963724.9315852305,0.0 
 01/02  13:00:00,18.000000397185365,-6.127936223540178,1981176.29994311,0.0 
 01/02  14:00:00,18.000000360475103,-6.126838411625427,1994665.0905300575,0.0 
 01/02  15:00:00,18.000000313294764,-6.124605499390259,2010011.7872942016,0.0 
 01/02  16:00:00,18.000000269891268,-6.120061368623563,2012851.8812128786,0.0 
 01/02  17:00:00,18.000000256765856,-6.113701338216969,1965751.7967380454,0.0 
 01/02  18:00:00,18.000000272504896,-6.108459641252058,1889663.9724874446,0.0 
 01/02  19:00:00,18.000022427588069,-6.61755952990979,1821093.9363759477,0.0 
 01/02  20:00:00,18.000091881685987,-6.615736893380554,1764343.3229395659,0.0 
 01/02  21:00:00,18.000089704808777,-6.6153789458865239,1733726.6594251618,0.0 
 01/02  22:00:00,18.00002049806395,-6.614851823341351,1730111.3218044679,0.0 
 01/02  23:00:00,18.000000374682519,-6.613259004964783,1723590.4347629399,0.0 
 01/02  24:00:00,18.00004197175328,-6.612260253295003,1699420.8620555353,0.0 
 01/03  01:00:00,18.00011229841746,-6.61404528256525,1682241.1613856049,0.0 
 01/03  02:00:00,18.000203689821203,-6.618213241540341,1662611.560298065,0.0 
 01/03  03:00:00,18.000244341287915,-6.625864418237367,1616408.238629737,0.0 
 01/03  04:00:00,18.000158903490037,-6.639089199703183,1656005.1891299179,0.0 
 01/03  05:00:00,18.000082621529704,-6.648714756216598,1732056.0825406942,0.0 
 01/03  06:00:00,18.00004074876775,-6.654350015825783,1783915.5670881398,0.0 
 01/03  07:00:00,18.000007558574035,-6.559771830704327,1853031.7841099357,0.0 
 01/03  08:00:00,18.000003603935935,-6.560250100676275,1878176.180279758,0.0 
 01/03  09:00:00,18.000000704092558,-6.060274278097784,1910216.4417103248,0.0 
 01/03  10:00:00,18.000000659989789,-6.0610433924638908,1944615.3725239062,0.0 
 01/03  11:00:00,18.000000626707786,-6.062010477709371,1980153.1185803544,0.0 
 01/03  12:00:00,18.000000595968733,-6.0629301363989589,2012680.8514819716,0.0 
 01/03  13:00:00,18.000000574574189,-6.0641073697678,2043605.8077025018,0.0 
 01/03  14:00:00,18.00000055901118,-6.065312129565656,2074541.6696029029,0.0 
 01/03  15:00:00,18.000000550205465,-6.066361138921645,2104943.9463673115,0.0 
 01/03  16:00:00,18.000000545781565,-6.0670174325591559,2131968.7298039228,0.0 
 01/03  17:00:00,18.000000540446338,-6.067170747438566,2160777.855640155,0.0 
 01/03  18:00:00,18.000000541107583,-6.066471229664573,2181979.1133942876,0.0 
 01/03  19:00:00,18.00000053920675,-6.5683664894021869,2199263.59381159,0.0 
 01/03  20:00:00,18.000000545120526,-6.56627660686987,2212585.1098382056,0.0 
 01/03  21:00:00,18.000000553959159,-6.5638269030616469,2219212.0488215729,0.0 
 01/03  22:00:00,18.000000564680563,-6.5615645567967999,2220482.637209649,0.0 
 01/03  23:00:00,18.000000580992585,-6.559932441652877,2222855.6385569705,0.0 
 01/03  24:00:00,18.00000059778306,-6.558979614492999,2221029.588011119,0.0 
 01/04  01:00:00,18.00000061515469,-6.5590264197638679,2227694.87184039,0.0 
 01/04  02:00:00,18.000001923578819,-6.559345331830452,2232353.2892874598,0.0 
 01/04  03:00:00,18.000001384790463,-6.560186516664062,2242329.5884593126,0.0 
 01/04  04:00:00,18.000000670710425,-6.560883081341205,2255971.566973595,0.0 
 01/04  05:00:00,18.00000068154181,-6.561208308564143,2272204.39176896,0.0 
 01/04  06:00:00,18.000000695023247,-6.560974632134843,2283122.655299943,0.0 
 01/04  07:00:00,18.00000070643838,-6.690348388655256,2288780.1136594295,0.0 
 01/04  08:00:00,18.000025327901925,-6.688793930079947,2285344.620497278,0.0 
 01/04  09:00:00,18.000205576064667,-6.152223459216277,2194792.946896122,0.0 
 01/04  10:00:00,18.000420134900606,-6.134726278035033,2040514.5393177386,0.0 
 01/04  11:00:00,18.00051027319934,-6.128724981135339,1953298.30540734,0.0 
 01/04  12:00:00,18.000489526684885,-6.1296674160272099,1893620.406339011,0.0 
 01/04  13:00:00,18.000475439423018,-6.131480167125662,1858732.1049430627,0.0 
 01/04  14:00:00,18.000411338378226,-6.1320830475852079,1773756.832143921,0.0 
 01/04  15:00:00,18.000292727540935,-6.12663872517427,1568618.5138106466,0.0 
 01/04  16:00:00,18.000224641669566,-6.116126959762735,1401255.4676329406,0.0 
 01/04  17:00:00,18.000223257212004,-6.105424110221281,1314480.9389306536,0.0 
 01/04  18:00:00,18.000247436204487,-6.099505632379748,1317608.917403859,0.0 
 01/04  19:00:00,18.00040320021223,-6.619153080524722,1789348.9922168889,0.0 
 01/04  20:00:00,18.000275141728648,-6.6312969216780799,1850524.3811488506,0.0 
 01/04  21:00:00,18.000255338476383,-6.640016961616382,1972367.0457615648,0.0 
 01/04  22:00:00,18.00019247051819,-6.646776485301051,1988392.9638781769,0.0 
 01/04  23:00:00,18.000147741325333,-6.651855951040003,1996354.044695584,0.0 
 01/04  24:00:00,18.000131249580677,-6.656178770821249,1999251.2906482523,0.0 
 01/05  01:00:00,18.0001185556123,-6.660863830103789,2005815.8714772235,0.0 
 01/05  02:00:00,18.000112633050663,-6.6651902331139329,2013476.198336269,0.0 
 01/05  03:00:00,18.000127103577424,-6.669217793806836,2017770.070673491,0.0 
 01/05  04:00:00,18.000158472677584,-6.673840521385283,2019520.8773048283,0.0 
 01/05  05:00:00,18.000163719851189,-6.6792091392329999,2030797.635617417,0.0 
 01/05  06:00:00,18.000150885318459,-6.684508694994626,2046366.2680678049,0.0 
 01/05  07:00:00,18.00016309500216,-6.70129213670873,2052799.6816630786,0.0 
 01/05  08:00:00,18.000155598114295,-6.705391252401957,2065345.5535780397,0.0 
 01/05  09:00:00,18.00022600377706,-6.170407681824724,1998793.7751985007,0.0 
 01/05  10:00:00,18.000365642351964,-6.1530055663521578,1857431.728884519,0.0 
 01/05  11:00:00,18.000422568733538,-6.14333183265268,1765217.835349621,0.0 
 01/05  12:00:00,18.000415784291719,-6.139483215994787,1703037.2286730274,0.0 
 01/05  13:00:00,18.000390091182934,-6.137538548798265,1683294.8066942816,0.0 
 01/05  14:00:00,18.00036410888964,-6.133554955101608,1620328.1865780876,0.0 
 01/05  15:00:00,18.00032021585214,-6.12795225076916,1484454.5224956838,0.0 
 01/05  16:00:00,18.000295037010358,-6.122739497847981,1390957.2050729553,0.0 
 01/05  17:00:00,18.00026246217376,-6.118093771364742,1297867.3410828603,0.0 
 01/05  18:00:00,18.00023711773204,-6.113650342228961,1212976.1218506904,0.0 
 01/05  19:00:00,18.000375959319834,-6.63605646165741,1613249.7068907873,0.0 
 01/05  20:00:00,18.000259049417,-6.648711531454366,1651013.907746892,0.0 
 01/05  21:00:00,18.00026801400623,-6.658056484706827,1820927.812455455,0.0 
 01/05  22:00:00,18.00023474244054,-6.665657743002491,1836388.5521912473,0.0 
 01/05  23:00:00,18.00018662939517,-6.67218502895479,1853183.4156294745,0.0 
 01/05  24:00:00,18.000092479835798,-6.677254064408686,1882983.33566568,0.0 
 01/06  01:00:00,18.000037903802128,-6.679665132567334,1899581.86525879,0.0 
 01/06  02:00:00,18.000004673562456,-6.68120183757451,1917927.0673269742,0.0 
 01/06  03:00:00,18.000000504044527,-6.681684232136075,1938194.9343404668,0.0 
 01/06  04:00:00,18.000000521736209,-6.68121271490552,1954261.000427606,0.0 
 01/06  05:00:00,18.000000533212828,-6.680229846028104,1967306.1913440286,0.0 
 01/06  06:00:00,18.000000539768238,-6.6791254477058,1980047.5577944476,0.0 
 01/06  07:00:00,18.000000546424386,-6.675379971772494,1981614.348701209,0.0 
 01/06  08:00:00,18.000019289271763,-6.673992908318559,1976372.3560000824,0.0 
 01/06  09:00:00,18.00016690469987,-6.140492997975808,1856428.8057907685,0.0 
 01/06  10:00:00,18.000296961008279,-6.121239554374558,1577777.8790570102,0.0 
 01/06  11:00:00,18.000306295763804,-6.112349674082966,1386993.21642594,0.0 
 01/06  12:00:00,18.000239905203086,-6.109951958967353,1220106.5811345899,0.0 
 01/06  13:00:00,18.000212326393269,-6.108619586069899,1142716.5697587114,0.0 
 01/06  14:00:00,18.000162091435127,-6.105765111376652,950751.0460293181,0.0 
 01/06  15:00:00,18.146549193268326,-6.078491284849161,515071.5816810024,0.0 
 01/06  16:00:00,18.40470646190988,-6.015520689916108,213178.01230977459,0.0 
 01/06  17:00:00,18.538629239875627,-5.965379318195008,54762.03334420521,0.0 
 01/06  18:00:00,18.535335586311704,-5.9469580254235618,38539.374698213345,0.0 
 01/06  19:00:00,18.021145900097975,-6.513171662665438,969167.8960945815,0.0 
 01/06  20:00:00,18.00016608778829,-6.54410518629562,969972.2184762214,0.0 
 01/06  21:00:00,18.000243429155807,-6.5489929611419479,1246336.7440939383,0.0 
 01/06  22:00:00,18.000205820867035,-6.550941377915058,1216373.6728636379,0.0 
 01/06  23:00:00,18.000194160535267,-6.552821249477507,1190222.5884876822,0.0 
 01/06  24:00:00,18.000194002490458,-6.555627078424441,1173447.8694857325,0.0 
 01/07  01:00:00,18.000184503809139,-6.55956374208213,1170011.9318909194,0.0 
 01/07  02:00:00,18.000188648421298,-6.564199049164341,1171598.8891304625,0.0 
 01/07  03:00:00,18.000206112554165,-6.569812862069019,1176702.450310624,0.0 
 01/07  04:00:00,18.000229805679223,-6.576754938955506,1185187.6331839597,0.0 
 01/07  05:00:00,18.000260109249017,-6.585281637852556,1174414.1990009598,0.0 
 01/07  06:00:00,18.000230287378416,-6.601045810736948,1129211.1766104098,0.0 
 01/07  07:00:00,18.00015696155117,-6.413015221010956,1208989.8777239295,0.0 
 01/07  08:00:00,18.000095799853147,-6.427036023066111,1289981.2293679068,0.0 
 01/07  09:00:00,18.000058964321679,-5.959031335277859,1356139.2023742996,0.0 
 01/07  10:00:00,18.00004578209299,-5.965191041153197,1408485.716138076,0.0 
 01/07  11:00:00,18.00003383110622,-5.970554216460261,1466250.4138470093,0.0 
 01/07  12:00:00,18.00002350717175,-5.974872975331171,1517657.991768826,0.0 
 01/07  13:00:00,18.000001767975424,-5.977711085737712,1560526.3167173574,0.0 
 01/07  14:00:00,18.000000235151654,-5.9781312251622469,1590569.627052742,0.0 
 01/07  15:00:00,18.00000015211958,-5.97518554616427,1604325.7694271438,0.0 
 01/07  16:00:00,18.000000101969545,-5.967945573204201,1581718.9469402552,0.0 
 01/07  17:00:00,18.000000087165735,-5.957682731215136,1492468.024453266,0.0 
 01/07  18:00:00,18.00000008622062,-5.9476900408499679,1380951.4575487879,0.0 
 01/07  19:00:00,18.00000008702128,-6.412078212199881,1277304.8715458967,0.0 
 01/07  20:00:00,18.000000088625425,-6.401125496478012,1188042.707690585,0.0 
 01/07  21:00:00,18.000000091294785,-6.391132690487389,1114564.5283143724,0.0 
 01/07  22:00:00,18.000000095240457,-6.3829244392596549,1058721.6058287395,0.0 
 01/07  23:00:00,18.000000099919459,-6.376829625591442,1019396.4564250946,0.0 
 01/07  24:00:00,18.00000887979922,-6.372984897654617,994701.5725192028,0.0 
 01/08  01:00:00,18.000015532585448,-6.371120969352446,988922.1389203924,0.0 
 01/08  02:00:00,18.00001491118898,-6.370390512487401,994878.2482814969,0.0 
 01/08  03:00:00,18.000020027883087,-6.370621182432593,1007689.7740119334,0.0 
 01/08  04:00:00,18.00002541268815,-6.3717673443413889,1027548.255740684,0.0 
 01/08  05:00:00,18.00002307709759,-6.373661785258275,1055453.9918574547,0.0 
 01/08  06:00:00,18.000029241919326,-6.376042230052067,1084875.393261027,0.0 
 01/08  07:00:00,18.000039709275723,-6.588532181497345,1116299.9229757889,0.0 
 01/08  08:00:00,18.00004582335367,-6.5922488747269549,1151636.9390247334,0.0 
 01/08  09:00:00,18.000043647635889,-6.089690104828894,1191789.0066587392,0.0 
 01/08  10:00:00,18.000034793027447,-6.093102184987356,1235252.2436054168,0.0 
 01/08  11:00:00,18.000010941263537,-6.096347876714387,1283509.7923063825,0.0 
 01/08  12:00:00,18.000000170257314,-6.0990889428443009,1326151.1875544929,0.0 
 01/08  13:00:00,18.000003016305099,-6.101535335538352,1358208.6540834918,0.0 
 01/08  14:00:00,18.000000682511268,-6.103577233621018,1383543.7390043028,0.0 
 01/08  15:00:00,18.00000012343561,-6.104649809469637,1397081.254643884,0.0 
 01/08  16:00:00,18.00000011176044,-6.104274350910699,1393083.6833559049,0.0 
 01/08  17:00:00,18.000000103381706,-6.102176055208029,1367754.6461986909,0.0 
 01/08  18:00:00,18.00000010004211,-6.098535783275626,1326693.6331051489,0.0 
 01/08  19:00:00,18.000000102339297,-6.601589752662469,1270105.4419901798,0.0 
 01/08  20:00:00,18.000000105887719,-6.595620900294051,1213556.2790789467,0.0 
 01/08  21:00:00,18.00000010806313,-6.590424276465117,1175690.116475119,0.0 
 01/08  22:00:00,18.000000107294608,-6.585877720524654,1159918.2277495419,0.0 
 01/08  23:00:00,18.000000109692328,-6.581719223687792,1147381.0593780142,0.0 
 01/08  24:00:00,18.000000121883,-6.578888268349775,1135595.9275556289,0.0 
 01/09  01:00:00,18.000004342246056,-6.5781948530762739,1128977.7672785703,0.0 
 01/09  02:00:00,18.00002528809085,-6.579193429397356,1135206.4162415383,0.0 
 01/09  03:00:00,18.000031303230533,-6.5810394674895609,1154666.840453836,0.0 
 01/09  04:00:00,18.000023179353979,-6.58345538879792,1183458.150552385,0.0 
 01/09  05:00:00,18.00001090732126,-6.586059860867377,1217270.7418785673,0.0 
 01/09  06:00:00,18.000014578917189,-6.588834599265128,1249037.323048417,0.0 
 01/09  07:00:00,18.000026830559489,-6.592145006667521,1281154.6750044688,0.0 
 01/09  08:00:00,18.000049418715095,-6.594239116873837,1308650.9396142855,0.0 
 01/09  09:00:00,18.00012874618389,-6.0786213055414139,1244262.7863822818,0.0 
 01/09  10:00:00,18.00020315075842,-6.060787840196017,1100895.5780297919,0.0 
 01/09  11:00:00,18.000206676945934,-6.0522148449720218,1015238.645680077,0.0 
 01/09  12:00:00,18.0001811419106,-6.049335895010251,951132.8339702983,0.0 
 01/09  13:00:00,18.00017268921481,-6.0492176057505919,958214.9054546065,0.0 
 01/09  14:00:00,18.00014754584971,-6.0475926378522619,913086.5024692498,0.0 
 01/09  15:00:00,18.00021437384952,-6.045208369434127,783078.0134480031,0.0 
 01/09  16:00:00,18.000132155829119,-6.042283625646469,732914.8138828038,0.0 
 01/09  17:00:00,18.000099686923133,-6.040424154085261,715508.3128232942,0.0 
 01/09  18:00:00,18.000092404875486,-6.039183043396225,714686.3950245852,0.0 
 01/09  19:00:00,18.00024614712575,-6.546875259257778,1186609.663314912,0.0 
 01/09  20:00:00,18.000176211344038,-6.56112726221959,1243548.686103411,0.0 
 01/09  21:00:00,18.00020521679521,-6.571918026341905,1450122.0080554502,0.0 
 01/09  22:00:00,18.00018372428699,-6.58031326917542,1487807.5837080929,0.0 
 01/09  23:00:00,18.000154393600004,-6.587680801642403,1522338.308206146,0.0 
 01/09  24:00:00,18.000133415916684,-6.594216235965713,1551916.6640256865,0.0 
 01/10  01:00:00,18.00011126188437,-6.600368653329974,1581218.1546947745,0.0 
 01/10  02:00:00,18.000097186229089,-6.6058761628195479,1607310.59671474,0.0 
 01/10  03:00:00,18.000075227310434,-6.61091266546223,1635908.0778165234,0.0 
 01/10  04:00:00,18.000045128364879,-6.615259195482003,1666288.8759929564,0.0 
 01/10  05:00:00,18.00002172233695,-6.618896419395965,1694109.1811277134,0.0 
 01/10  06:00:00,18.000015305356937,-6.62200918486727,1716336.5999725937,0.0 
 01/10  07:00:00,18.000025933604179,-6.681188298221417,1733789.4861658465,0.0 
 01/10  08:00:00,18.00003777343957,-6.682523853436078,1715040.9236771407,0.0 
 01/10  09:00:00,18.00013936819934,-6.1490140414662088,1506136.3238772019,0.0 
 01/10  10:00:00,18.000213343921467,-6.131971822992592,1247963.4315642867,0.0 
 01/10  11:00:00,18.00023515214166,-6.127545146547999,1184432.0122778973,0.0 
 01/10  12:00:00,18.0001956063283,-6.128770407281685,1110426.7154750042,0.0 
 01/10  13:00:00,18.000170853112654,-6.129498693730987,1078430.1173478259,0.0 
 01/10  14:00:00,18.000150571257838,-6.125737980382262,900186.6320427272,0.0 
 01/10  15:00:00,18.21376091045996,-6.086982950091726,470234.9551077759,0.0 
 01/10  16:00:00,18.508462511834514,-6.012121442442765,143069.83663253557,0.0 
 01/10  17:00:00,18.641678595979938,-5.9587060941208789,4808.452806596374,0.0 
 01/10  18:00:00,18.5979896071314,-5.9525710775832929,44445.7793810631,0.0 
 01/10  19:00:00,18.027603713820168,-6.540272386097603,927088.8662577167,0.0 
 01/10  20:00:00,18.000169800935625,-6.581904260607703,962119.2587209606,0.0 
 01/10  21:00:00,18.000220671271135,-6.591360842307439,1221342.9785710965,0.0 
 01/10  22:00:00,18.00014147203479,-6.594992537512432,1224374.8870478844,0.0 
 01/10  23:00:00,18.000084911022986,-6.597082662775871,1225104.4140384298,0.0 
 01/10  24:00:00,18.000107249280636,-6.599097686016371,1211013.8456694589,0.0 
 01/11  01:00:00,18.00017838352708,-6.6035723693180989,1190431.1634966015,0.0 
 01/11  02:00:00,18.00024145309578,-6.610268432611341,1179018.5839742956,0.0 
 01/11  03:00:00,18.000243471084727,-6.618374351976835,1195202.4026667304,0.0 
 01/11  04:00:00,18.00020612477622,-6.626688810241529,1229548.2850124059,0.0 
 01/11  05:00:00,18.000191654772359,-6.634645375413803,1258539.8670081199,0.0 
 01/11  06:00:00,18.000193661850664,-6.642949027575877,1285806.6557539632,0.0 
 01/11  07:00:00,18.000184829051464,-6.552122452252633,1320908.6836286116,0.0 
 01/11  08:00:00,18.000143807171928,-6.559504849775073,1387451.5952675695,0.0 
 01/11  09:00:00,18.000134520532226,-6.053203665142315,1375770.3192940308,0.0 
 01/11  10:00:00,18.00018894093598,-6.032887415538383,1189175.3716725333,0.0 
 01/11  11:00:00,18.000190699886823,-6.019749772468646,1057885.4792738397,0.0 
 01/11  12:00:00,18.000174703522167,-6.013709273195942,979770.218642953,0.0 
 01/11  13:00:00,18.000182739762655,-6.013190447247259,998993.5667507652,0.0 
 01/11  14:00:00,18.00017260798847,-6.012618408045891,981074.8096125346,0.0 
 01/11  15:00:00,18.00011657052771,-6.011279417089056,880647.5457009428,0.0 
 01/11  16:00:00,18.00019693739789,-6.009409064230752,836177.5699355512,0.0 
 01/11  17:00:00,18.000202469334938,-6.007391263250242,802873.6286911419,0.0 
 01/11  18:00:00,18.000159848674899,-6.004682025423533,775484.8556425244,0.0 
 01/11  19:00:00,18.000268608374545,-6.503617945317049,1215828.4268985503,0.0 
 01/11  20:00:00,18.000180404631739,-6.5186203617697979,1261361.4169312025,0.0 
 01/11  21:00:00,18.000196509873914,-6.528791656673589,1479652.0620512502,0.0 
 01/11  22:00:00,18.000183338372584,-6.536656417938062,1511272.548650445,0.0 
 01/11  23:00:00,18.000178835877418,-6.543863701709085,1536906.7474853262,0.0 
 01/11  24:00:00,18.000185391585707,-6.550880418663261,1559011.7564916576,0.0 
 01/12  01:00:00,18.000195720306036,-6.55815695521303,1580467.3052552622,0.0 
 01/12  02:00:00,18.000194400251865,-6.565471594577301,1605260.250488972,0.0 
 01/12  03:00:00,18.000178070259169,-6.572494487376229,1633368.2824592044,0.0 
 01/12  04:00:00,18.00013913841044,-6.578967810327231,1666487.9329101979,0.0 
 01/12  05:00:00,18.00008822860741,-6.5843808165629948,1700905.3091309779,0.0 
 01/12  06:00:00,18.000034716569858,-6.5885589065380449,1734462.8502723983,0.0 
 01/12  07:00:00,18.000002010794757,-6.669261950033424,1761959.2031154205,0.0 
 01/12  08:00:00,18.000000323099156,-6.669214153969978,1761659.8723754548,0.0 
 01/12  09:00:00,18.000070487857007,-6.134504245243284,1599314.7527333236,0.0 
 01/12  10:00:00,18.000180401212665,-6.108693839211369,1311656.0471254404,0.0 
 01/12  11:00:00,18.000224899023047,-6.096172947698861,1205529.44874694,0.0 
 01/12  12:00:00,18.000205051289794,-6.093843255654021,1139145.719069927,0.0 
 01/12  13:00:00,18.000232785088433,-6.094610812617297,1161913.5600572064,0.0 
