Date/Time,3F-B-BED2:Zone Air Temperature [C](Hourly),3F-B-BED2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),3F-B-BED2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),3F-B-BED2 BEDROOM-B:Zone Thermal Comfort Fanger Model PMV [](Hourly) 
 01/04  02:00:00,17.999999999999984,1059496.1698481576,0.0,-0.994824217904542 
 01/04  03:00:00,18.00000000000004,1052588.0280977106,0.0,-0.9915964639568955 
 01/04  04:00:00,18.00000000000004,1049037.333252205,0.0,-0.9898189617881523 
 01/04  05:00:00,17.999999999999994,1042873.5661634288,0.0,-0.9882005042177182 
 01/04  06:00:00,18.000000000000005,1041191.7348924934,0.0,-0.9866498232322801 
 01/04  07:00:00,18.00000000000002,1040249.7227238121,0.0,-0.9853857057078052 
 01/04  08:00:00,17.999999999999998,1035629.0500256572,0.0,-0.9848251576167407 
 01/04  09:00:00,15.713855977068546,0.0,0.0,-1.2468480000376239 
 01/04  10:00:00,14.991449132585908,0.0,0.0,-1.4852735972059393 
 01/04  11:00:00,14.956313120750622,0.0,0.0,-1.5331461122437198 
 01/04  12:00:00,14.931851409568426,0.0,0.0,-1.5611903894028736 
 01/04  13:00:00,16.5636516112175,1010844.1964426852,0.0,-1.4075596768015153 
 01/04  14:00:00,18.00000001586645,1159836.377813019,0.0,-1.0664965881999669 
 01/04  15:00:00,15.754108225026926,0.0,0.0,-1.289668097223865 
 01/04  16:00:00,15.136701335769118,0.0,0.0,-1.4952814131686916 
 01/04  17:00:00,15.115765239236638,0.0,0.0,-1.5257255360784335 
 01/04  18:00:00,15.065120008019539,0.0,0.0,-1.543565771688744 
 01/04  19:00:00,15.01315773274178,0.0,0.0,-1.5553870752660136 
 01/04  20:00:00,14.962835209492676,0.0,0.0,-1.5639982560121518 
 01/04  21:00:00,14.917632643042415,0.0,0.0,-1.5728222344738344 
 01/04  22:00:00,14.887298173027745,0.0,0.0,-1.5799322704837158 
 01/04  23:00:00,18.10623220364141,1578889.1549633153,0.0,-1.1576060933458712 
 01/04  24:00:00,18.000000000000026,1077422.36860085,0.0,-1.0294390292284066 
 01/05  01:00:00,18.000000000000026,1081158.8674155153,0.0,-1.0091111678375653 
 01/05  02:00:00,17.99999999999999,1057204.0817727554,0.0,-1.0017900060268792 
 01/05  03:00:00,17.999999999999976,1047610.1187835278,0.0,-1.000496923611589 
 01/05  04:00:00,18.000000000000055,1051039.0622605337,0.0,-1.0016662554770096 
 01/05  05:00:00,18.000000000000015,1059552.8997440153,0.0,-1.0036110390183662 
 01/05  06:00:00,18.00000000000005,1070264.1124811944,0.0,-1.0050857783953154 
 01/05  07:00:00,18.000000000000033,1082217.1376419152,0.0,-1.00634470769085 
 01/05  08:00:00,17.999999999999994,1090356.3827223725,0.0,-1.0080071365425383 
 01/05  09:00:00,15.680292028050543,0.0,0.0,-1.2755512931699074 
 01/05  10:00:00,14.949814287384712,0.0,0.0,-1.5200683398649327 
 01/05  11:00:00,14.919382526777687,0.0,0.0,-1.567140334016561 
 01/05  12:00:00,14.895208166510848,0.0,0.0,-1.5912140347077236 
 01/05  13:00:00,16.541673234059937,1048967.8792664973,0.0,-1.4319803978173289 
 01/05  14:00:00,18.00000001121853,1221291.8520967484,0.0,-1.0797338100269547 
 01/05  15:00:00,15.715784216663908,0.0,0.0,-1.298573675901031 
 01/05  16:00:00,14.993079810781433,0.0,0.0,-1.5264324994190819 
 01/05  17:00:00,14.982856061506853,0.0,0.0,-1.5630077430908705 
 01/05  18:00:00,14.975425101455544,0.0,0.0,-1.5787222575369018 
 01/05  19:00:00,14.978554525181196,0.0,0.0,-1.5849613477632565 
 01/05  20:00:00,14.975005490255973,0.0,0.0,-1.5877094259550709 
 01/05  21:00:00,14.94681145226626,0.0,0.0,-1.5935340174447746 
 01/05  22:00:00,14.9047826457788,0.0,0.0,-1.6025402566466003 
 01/05  23:00:00,18.108321867746793,1619516.626617103,0.0,-1.1810298115184022 
 01/05  24:00:00,18.000000000000019,1129199.4142567458,0.0,-1.048775954283126 
 01/06  01:00:00,18.000000000000008,1146172.3155965219,0.0,-1.0217744124313804 
 01/06  02:00:00,17.999999999999984,1135534.440439225,0.0,-1.0093041180292924 
 01/06  03:00:00,18.00000000000001,1122771.897698681,0.0,-1.0028216904943073 
 01/06  04:00:00,18.000000000000019,1114401.0399921276,0.0,-0.9986381487661172 
 01/06  05:00:00,18.000000000000055,1105972.9102940043,0.0,-0.9953530465140235 
 01/06  06:00:00,18.000000000000005,1095040.182915009,0.0,-0.9926936029346917 
 01/06  07:00:00,18.000000000000015,1087297.1228053005,0.0,-0.991002921801697 
 01/06  08:00:00,18.000000000000019,1083206.620257964,0.0,-0.991232229004467 
 01/06  09:00:00,15.697359530614977,0.0,0.0,-1.2556235886602572 
 01/06  10:00:00,15.023856688684875,0.0,0.0,-1.4885872957581379 
 01/06  11:00:00,15.057753959751457,0.0,0.0,-1.525531898904607 
 01/06  12:00:00,15.105453186479723,0.0,0.0,-1.539715804444005 
 01/06  13:00:00,16.694472016450186,910690.7872212374,0.0,-1.3834943474915065 
 01/06  14:00:00,18.000000092900554,904848.4357255151,0.0,-1.0669335435707615 
 01/06  15:00:00,16.121531091837779,0.0,0.0,-1.252762213056011 
 01/06  16:00:00,15.625701412855064,0.0,0.0,-1.418497948327426 
 01/06  17:00:00,15.641909150612899,0.0,0.0,-1.432139432694135 
 01/06  18:00:00,15.581914578157742,0.0,0.0,-1.443982009579667 
 01/06  19:00:00,15.495581773441259,0.0,0.0,-1.4563996894390832 
 01/06  20:00:00,15.410965347806146,0.0,0.0,-1.4672541757591827 
 01/06  21:00:00,15.323338389631067,0.0,0.0,-1.4804160018387543 
 01/06  22:00:00,15.249474022314019,0.0,0.0,-1.4924575385995216 
 01/06  23:00:00,18.11572166870367,1242086.6665457779,0.0,-1.1221066652186794 
 01/06  24:00:00,18.0,871484.9620964873,0.0,-1.015882403938458 
 01/07  01:00:00,17.999999999999987,917138.2818218139,0.0,-0.9973082444946891 
 01/07  02:00:00,18.000000000000005,932419.7347999683,0.0,-0.9888124564315519 
 01/07  03:00:00,18.00000000000002,964225.918774128,0.0,-0.9866304667944665 
 01/07  04:00:00,18.000000000000008,1011406.78244311,0.0,-0.9865712636508032 
 01/07  05:00:00,18.00000000000006,1071852.8131248942,0.0,-0.9876839888594354 
 01/07  06:00:00,18.00000000000001,1131542.3945646072,0.0,-0.9894100148449585 
 01/07  07:00:00,18.0,1181765.2920208369,0.0,-0.9912592880525429 
 01/07  08:00:00,18.00000000000004,1212486.977691168,0.0,-0.9928550284496273 
 01/07  09:00:00,15.505729736289466,0.0,0.0,-1.2818967605345729 
 01/07  10:00:00,14.802648910319647,0.0,0.0,-1.5337421727897907 
 01/07  11:00:00,14.831965765450966,0.0,0.0,-1.5770791917660175 
 01/07  12:00:00,14.904383173406487,0.0,0.0,-1.589710174125316 
 01/07  13:00:00,16.597230406870634,963024.5975045463,0.0,-1.4177931343818653 
 01/07  14:00:00,18.00000001698668,945861.7307343946,0.0,-1.0776339879526152 
 01/07  15:00:00,16.14914541862645,0.0,0.0,-1.2540981900310276 
 01/07  16:00:00,15.819244536469486,0.0,0.0,-1.3892932944811146 
 01/07  17:00:00,15.920393704315073,0.0,0.0,-1.3795376318462252 
 01/07  18:00:00,15.88215849812793,0.0,0.0,-1.38854266876333 
 01/07  19:00:00,15.820492171843222,0.0,0.0,-1.400339383725 
 01/07  20:00:00,15.742862985263095,0.0,0.0,-1.4143294118777626 
 01/07  21:00:00,15.656670371787412,0.0,0.0,-1.4285352948137098 
 01/07  22:00:00,15.573121315450118,0.0,0.0,-1.4426213185794926 
 01/07  23:00:00,18.121663486507634,1054215.8885880484,0.0,-1.1123641850014668 
 01/07  24:00:00,18.00000000000002,660871.6775228964,0.0,-1.0235046008297244 
 01/08  01:00:00,17.99999999999999,727501.2165372844,0.0,-1.0080234813829472 
 01/08  02:00:00,17.999999999999998,742706.8004905048,0.0,-0.9976400175360957 
 01/08  03:00:00,18.000000000000005,758873.5755626998,0.0,-0.9924486404239826 
 01/08  04:00:00,18.000000000000008,778110.1671829394,0.0,-0.9893525421368064 
 01/08  05:00:00,18.00000000000001,796542.0026363074,0.0,-0.987175714497576 
 01/08  06:00:00,17.999999999999998,813768.5325045993,0.0,-0.985211739982715 
 01/08  07:00:00,18.00000000000001,824433.1207317833,0.0,-0.984333549055851 
 01/08  08:00:00,18.000000000000005,829854.6556934005,0.0,-0.9842861124359725 
 01/08  09:00:00,15.948261760977673,0.0,0.0,-1.2186360116893834 
 01/08  10:00:00,15.337978234635488,0.0,0.0,-1.4249508539816914 
 01/08  11:00:00,15.382634003511186,0.0,0.0,-1.4530551500853524 
 01/08  12:00:00,15.44099608470222,0.0,0.0,-1.4594287641369277 
 01/08  13:00:00,16.85727501243866,735494.2391048048,0.0,-1.3158499569418194 
 01/08  14:00:00,18.000000076018968,638905.8448390378,0.0,-1.0457487846464442 
 01/08  15:00:00,16.28541182112026,0.0,0.0,-1.2172251643497958 
 01/08  16:00:00,15.808382510598703,0.0,0.0,-1.3693343305498669 
 01/08  17:00:00,15.829998449591102,0.0,0.0,-1.385193847698923 
 01/08  18:00:00,15.816374911146575,0.0,0.0,-1.3933900800116215 
 01/08  19:00:00,15.765275255603165,0.0,0.0,-1.4013153424583174 
 01/08  20:00:00,15.702124378420687,0.0,0.0,-1.4120192484991526 
 01/08  21:00:00,15.650066486426667,0.0,0.0,-1.421240939712691 
 01/08  22:00:00,15.620474342648665,0.0,0.0,-1.4253968168537484 
 01/08  23:00:00,18.114625324299863,963571.3433941377,0.0,-1.0967511188791975 
 01/08  24:00:00,18.00000000000001,577478.595053425,0.0,-1.0094334083635895 
 01/09  01:00:00,18.0,660573.9084490253,0.0,-0.9941055137615859 
 01/09  02:00:00,18.000000000000026,695708.1393203371,0.0,-0.9852462858340747 
 01/09  03:00:00,18.00000000000002,714148.4071105184,0.0,-0.9806982994884286 
 01/09  04:00:00,18.000000000000015,718043.5434043028,0.0,-0.9782643608499346 
 01/09  05:00:00,18.00000000000001,720360.6431302736,0.0,-0.9765823111096391 
 01/09  06:00:00,18.00000000000001,725247.7777144249,0.0,-0.9753982366047883 
 01/09  07:00:00,17.99999999999999,731503.6472284986,0.0,-0.9752088155209302 
 01/09  08:00:00,18.000000000000005,736614.4057739979,0.0,-0.9758945128925483 
 01/09  09:00:00,16.033154556908383,0.0,0.0,-1.2006983371157552 
 01/09  10:00:00,15.417797078113394,0.0,0.0,-1.4011427514807454 
 01/09  11:00:00,15.403376275819753,0.0,0.0,-1.4365953319435215 
 01/09  12:00:00,15.394838425150083,0.0,0.0,-1.453767631364988 
 01/09  13:00:00,16.79365992688694,751268.7885618208,0.0,-1.3192481251796616 
 01/09  14:00:00,18.000000009500796,781073.8919849184,0.0,-1.0373633467457054 
 01/09  15:00:00,16.06283039551694,0.0,0.0,-1.2297199408114928 
 01/09  16:00:00,15.49270637181533,0.0,0.0,-1.4070250877076152 
 01/09  17:00:00,15.45436778596057,0.0,0.0,-1.4386980204073925 
 01/09  18:00:00,15.42255080561985,0.0,0.0,-1.4551207830735032 
 01/09  19:00:00,15.411385773568752,0.0,0.0,-1.462417077424389 
 01/09  20:00:00,15.402253526234248,0.0,0.0,-1.4652123903392467 
 01/09  21:00:00,15.388092938170985,0.0,0.0,-1.4688534984854783 
 01/09  22:00:00,15.376757737217475,0.0,0.0,-1.4722307846471419 
 01/09  23:00:00,18.11018709333479,1088762.0114708644,0.0,-1.1169399625097552 
 01/09  24:00:00,18.000000000000005,700002.7284390477,0.0,-1.0179795815205504 
 01/10  01:00:00,18.000000000000005,727216.8075349504,0.0,-1.0019868704873163 
 01/10  02:00:00,18.000000000000033,716674.9061230605,0.0,-0.9940016516630087 
 01/10  03:00:00,18.000000000000005,710049.022705285,0.0,-0.990890238811655 
 01/10  04:00:00,18.000000000000026,708091.2068027989,0.0,-0.9891268411537038 
 01/10  05:00:00,18.0,707915.7054161746,0.0,-0.987384396753868 
 01/10  06:00:00,18.000000000000005,714063.3030316802,0.0,-0.9858593668324328 
 01/10  07:00:00,18.000000000000015,720324.4691842162,0.0,-0.9847840645464746 
 01/10  08:00:00,18.0,721231.7235250054,0.0,-0.9846433369938662 
 01/10  09:00:00,16.028233339475809,0.0,0.0,-1.2125232671545934 
 01/10  10:00:00,15.443533007318266,0.0,0.0,-1.4046977973355155 
 01/10  11:00:00,15.418271803541245,0.0,0.0,-1.4433844130784595 
 01/10  12:00:00,15.429149296147694,0.0,0.0,-1.4609524664587837 
 01/10  13:00:00,16.836280711479679,762005.352843788,0.0,-1.324944943759961 
 01/10  14:00:00,18.000000077120494,688537.375087726,0.0,-1.0507015419355153 
 01/10  15:00:00,16.282318692762308,0.0,0.0,-1.2201605852879725 
 01/10  16:00:00,15.859496778468495,0.0,0.0,-1.359734179984011 
 01/10  17:00:00,15.880419125026032,0.0,0.0,-1.364001319201056 
 01/10  18:00:00,15.806904501726896,0.0,0.0,-1.3767374393105499 
 01/10  19:00:00,15.7033605252607,0.0,0.0,-1.394944307578659 
 01/10  20:00:00,15.613803349689923,0.0,0.0,-1.41261237618626 
 01/10  21:00:00,15.553574474839083,0.0,0.0,-1.425169919467539 
 01/10  22:00:00,15.532388421858448,0.0,0.0,-1.4294401354795908 
 01/10  23:00:00,18.11812706195475,1008789.0773854051,0.0,-1.090466435041534 
 01/10  24:00:00,18.00000000000001,628742.0920068025,0.0,-0.999596016854562 
 01/11  01:00:00,18.000000000000019,719879.3117476828,0.0,-0.9864381607959074 
 01/11  02:00:00,17.99999999999999,770966.1491543943,0.0,-0.9816606092547054 
 01/11  03:00:00,18.000000000000015,801963.9107913786,0.0,-0.981449175161452 
 01/11  04:00:00,18.000000000000026,816388.4964174132,0.0,-0.9816438510114423 
 01/11  05:00:00,18.00000000000003,831843.5396615743,0.0,-0.9814927127467393 
 01/11  06:00:00,18.000000000000015,853726.737192525,0.0,-0.9825355241144664 
 01/11  07:00:00,18.000000000000008,875433.9212724636,0.0,-0.9842025015990031 
 01/11  08:00:00,18.000000000000026,872745.0899588214,0.0,-0.9854436823131411 
 01/11  09:00:00,15.951756329869364,0.0,0.0,-1.220936641647336 
 01/11  10:00:00,15.317434248087566,0.0,0.0,-1.4209518019808994 
 01/11  11:00:00,15.320789841482098,0.0,0.0,-1.4565665664666987 
 01/11  12:00:00,15.317791877629267,0.0,0.0,-1.4709833263988735 
 01/11  13:00:00,16.754978703842686,788820.7277907108,0.0,-1.3315588953564224 
 01/11  14:00:00,18.000000007258256,854193.8750098704,0.0,-1.039965889138337 
 01/11  15:00:00,15.978231850694558,0.0,0.0,-1.2403871034516867 
 01/11  16:00:00,15.379417225427702,0.0,0.0,-1.4273500419995129 
 01/11  17:00:00,15.34463887073735,0.0,0.0,-1.460442102098586 
 01/11  18:00:00,15.32014796268424,0.0,0.0,-1.4759508755726583 
 01/11  19:00:00,15.316625819799548,0.0,0.0,-1.4818701237639119 
 01/11  20:00:00,15.325538059563903,0.0,0.0,-1.4832018641658762 
 01/11  21:00:00,15.334060122739217,0.0,0.0,-1.4828888389480562 
 01/11  22:00:00,15.339618884293416,0.0,0.0,-1.4830548125544628 
 01/11  23:00:00,18.114436964483465,1111047.0058106848,0.0,-1.1226361343861469 
 01/11  24:00:00,18.000000000000005,722963.8642219999,0.0,-1.02380223932671 
 01/12  01:00:00,18.000000000000005,752175.1460320347,0.0,-1.0095204531343452 
 01/12  02:00:00,17.999999999999998,749097.9102330271,0.0,-1.0039339293249466 
 01/12  03:00:00,18.00000000000001,757344.5357271344,0.0,-1.0025955534210883 
 01/12  04:00:00,18.00000000000001,770294.3778611773,0.0,-1.0016189829701495 
 01/12  05:00:00,18.00000000000004,788337.5667811226,0.0,-0.9995152792159976 
 01/12  06:00:00,17.99999999999999,804743.8955384663,0.0,-0.9960562220237614 
 01/12  07:00:00,17.999999999999976,814947.1540442628,0.0,-0.9921515870780834 
 01/12  08:00:00,18.000000000000026,819361.5601952717,0.0,-0.9887045086997818 
 01/12  09:00:00,15.923883957422973,0.0,0.0,-1.2265162906613263 
 01/12  10:00:00,15.333305826619333,0.0,0.0,-1.4213110182402756 
 01/12  11:00:00,15.306210980281913,0.0,0.0,-1.4555730587235639 
 01/12  12:00:00,15.291653255526067,0.0,0.0,-1.4735451644973375 
 01/12  13:00:00,16.745836249494635,792766.9139361009,0.0,-1.3343503518432203 
 01/12  14:00:00,18.000000009497204,871276.4694069916,0.0,-1.0433815620375918 
 01/12  15:00:00,15.987681610940074,0.0,0.0,-1.245690802885482 
 01/12  16:00:00,15.400195987583606,0.0,0.0,-1.4340772408104155 
 01/12  17:00:00,15.394151616999539,0.0,0.0,-1.463291791352009 
 01/12  18:00:00,15.394711822410493,0.0,0.0,-1.4726682985063076 
 01/12  19:00:00,15.392414045807906,0.0,0.0,-1.4745918088110229 
 01/12  20:00:00,15.378409064741645,0.0,0.0,-1.4760704293671439 
 01/12  21:00:00,15.354175832001106,0.0,0.0,-1.4791644413159449 
 01/12  22:00:00,15.329762063885126,0.0,0.0,-1.4836428550118426 
 01/12  23:00:00,18.116436001987883,1131696.5009687248,0.0,-1.1215937163882253 
 01/12  24:00:00,18.000000000000019,748938.8031553208,0.0,-1.0206600928106394 
 01/13  01:00:00,18.0,773168.6764574675,0.0,-1.0012549208159152 
 01/13  02:00:00,18.000000000000026,760398.1883521397,0.0,-0.9910449450748929 
 01/13  03:00:00,18.000000000000005,753383.4741396012,0.0,-0.986397154709513 
 01/13  04:00:00,17.999999999999998,749374.6166042701,0.0,-0.9836467002387971 
 01/13  05:00:00,17.99999999999999,750780.3024812854,0.0,-0.9814090303932558 
 01/13  06:00:00,17.999999999999998,756638.2041062204,0.0,-0.9790252380687541 
 01/13  07:00:00,18.000000000000044,761382.1667465809,0.0,-0.977491172270403 
 01/13  08:00:00,17.999999999999987,759329.3914999355,0.0,-0.9761239168904999 
 01/13  09:00:00,15.982632093567395,0.0,0.0,-1.2079128848113936 
 01/13  10:00:00,15.38099530959444,0.0,0.0,-1.4033982467761342 
 01/13  11:00:00,15.35623861008336,0.0,0.0,-1.4410689666614263 
 01/13  12:00:00,15.361301941887865,0.0,0.0,-1.4576788698193289 
 01/13  13:00:00,16.79666608487581,787370.736902945,0.0,-1.321155547798235 
 01/13  14:00:00,18.000000083275955,777997.3556025131,0.0,-1.039994786416382 
 01/13  15:00:00,16.126020443708865,0.0,0.0,-1.2287723086363816 
 01/13  16:00:00,15.591104550878939,0.0,0.0,-1.3998477310877198 
 01/13  17:00:00,15.603128708860759,0.0,0.0,-1.4218110382647183 
 01/13  18:00:00,15.588185516617969,0.0,0.0,-1.4319549357180668 
 01/13  19:00:00,15.55820457150458,0.0,0.0,-1.440070738305595 
 01/13  20:00:00,15.51766061216915,0.0,0.0,-1.449615390552396 
 01/13  21:00:00,15.477394170274773,0.0,0.0,-1.4603066955172189 
 01/13  22:00:00,15.452489937009857,0.0,0.0,-1.468953334081246 
 01/13  23:00:00,18.123851811092604,1034838.4025182983,0.0,-1.1244702343627398 
 01/13  24:00:00,18.00000000000001,662957.2597305379,0.0,-1.033398322421778 
 01/14  01:00:00,18.00000000000001,686917.5339061529,0.0,-1.0185685834161358 
 01/14  02:00:00,17.999999999999987,671005.6439916203,0.0,-1.0091791448317127 
 01/14  03:00:00,18.000000000000005,664327.837304512,0.0,-1.0034914413030707 
 01/14  04:00:00,18.000000000000019,669787.3497913159,0.0,-0.999226955260394 
 01/14  05:00:00,18.00000000000005,679970.738008103,0.0,-0.9943819751218674 
 01/14  06:00:00,18.00000000000001,695744.6819097304,0.0,-0.9894350217529758 
 01/14  07:00:00,18.00000000000001,707015.3009610041,0.0,-0.9847142991319341 
 01/14  08:00:00,17.999999999999998,706453.6913782745,0.0,-0.9796400469383827 
 01/14  09:00:00,16.040464393711834,0.0,0.0,-1.2008596223710333 
 01/14  10:00:00,15.468830886518722,0.0,0.0,-1.3821780168449696 
 01/14  11:00:00,15.459437029033623,0.0,0.0,-1.410571693452131 
 01/14  12:00:00,15.474295968256599,0.0,0.0,-1.4200383400068238 
 01/14  13:00:00,16.85489381372439,710178.4578308516,0.0,-1.2855829535551704 
 01/14  14:00:00,18.000000081345215,664663.8446897026,0.0,-1.0212111374297184 
 01/14  15:00:00,16.194271632484499,0.0,0.0,-1.2041669198778469 
 01/14  16:00:00,15.670434086611062,0.0,0.0,-1.3663743661790616 
 01/14  17:00:00,15.657945227114999,0.0,0.0,-1.3897291117232467 
 01/14  18:00:00,15.632260512613313,0.0,0.0,-1.4053910384064963 
 01/14  19:00:00,15.615061910674906,0.0,0.0,-1.4135095384904224 
 01/14  20:00:00,15.597302696566376,0.0,0.0,-1.418799910190927 
 01/14  21:00:00,15.574387189824004,0.0,0.0,-1.4238244808808943 
 01/14  22:00:00,15.556370051126736,0.0,0.0,-1.4278036301998983 
 01/14  23:00:00,18.121092942379165,983264.9671674958,0.0,-1.0960248514003655 
 01/14  24:00:00,17.99999999999999,577857.2352148052,0.0,-1.0102673566698808 
 01/15  01:00:00,18.000000000000005,615285.6182716048,0.0,-0.9969139733169709 
 01/15  02:00:00,18.000000000000026,605113.4939315899,0.0,-0.9897081412080421 
 01/15  03:00:00,18.000000000000015,596010.3825902537,0.0,-0.9870819880824482 
 01/15  04:00:00,17.999999999999976,595352.6870060674,0.0,-0.9867261515812512 
 01/15  05:00:00,17.99999999999999,593125.0708730039,0.0,-0.9867312052232234 
 01/15  06:00:00,18.000000000000015,589660.459848202,0.0,-0.9855078919603412 
